"TOA5","6550","CR6","6550","CR6.Std.06.03","CPU:Lab_atmos_phys.CR6","45515","Thermohygrometer"
"TIMESTAMP","RECORD","TC","RH"
"TS","RN","Deg C","%"
"","","Smp","Smp"
"2021-12-03 09:23:58",256590,23.76,33.01
"2021-12-03 09:23:59",256591,23.75,32.99
"2021-12-03 09:24:00",256592,23.74,33
"2021-12-03 09:24:01",256593,23.77,32.98
"2021-12-03 09:24:02",256594,23.78,33
"2021-12-03 09:24:03",256595,23.8,32.97
"2021-12-03 09:24:04",256596,23.79,32.96
"2021-12-03 09:24:05",256597,23.81,32.98
"2021-12-03 09:24:06",256598,23.79,32.94
"2021-12-03 09:24:07",256599,23.79,32.92
"2021-12-03 09:24:08",256600,23.8,32.89
"2021-12-03 09:24:09",256601,23.85,32.91
"2021-12-03 09:24:10",256602,23.84,32.91
"2021-12-03 09:24:11",256603,23.83,32.91
"2021-12-03 09:24:12",256604,23.83,32.85
"2021-12-03 09:24:13",256605,23.83,32.86
"2021-12-03 09:24:14",256606,23.83,32.83
"2021-12-03 09:24:15",256607,23.82,32.78
"2021-12-03 09:24:16",256608,23.83,32.79
"2021-12-03 09:24:17",256609,23.85,32.79
"2021-12-03 09:24:18",256610,23.87,32.81
"2021-12-03 09:24:19",256611,23.88,32.8
"2021-12-03 09:24:20",256612,23.9,32.81
"2021-12-03 09:24:21",256613,23.91,32.8
"2021-12-03 09:24:22",256614,23.91,32.81
"2021-12-03 09:24:23",256615,23.9,32.82
"2021-12-03 09:24:24",256616,23.9,32.8
"2021-12-03 09:24:25",256617,23.9,32.79
"2021-12-03 09:24:26",256618,23.9,32.77
"2021-12-03 09:24:27",256619,23.93,32.76
"2021-12-03 09:24:28",256620,23.93,32.75
"2021-12-03 09:24:29",256621,23.96,32.72
"2021-12-03 09:24:30",256622,23.95,32.72
"2021-12-03 09:24:31",256623,23.96,32.72
"2021-12-03 09:24:32",256624,23.92,32.73
"2021-12-03 09:24:33",256625,23.93,32.68
"2021-12-03 09:24:34",256626,23.93,32.68
"2021-12-03 09:24:35",256627,23.94,32.68
"2021-12-03 09:24:36",256628,23.96,32.69
"2021-12-03 09:24:37",256629,23.98,32.66
"2021-12-03 09:24:38",256630,23.98,32.66
"2021-12-03 09:24:39",256631,23.98,32.6
"2021-12-03 09:24:40",256632,23.99,32.61
"2021-12-03 09:24:41",256633,23.99,32.61
"2021-12-03 09:24:42",256634,23.97,32.56
"2021-12-03 09:24:43",256635,24,32.56
"2021-12-03 09:24:44",256636,24,32.53
"2021-12-03 09:24:45",256637,24.03,32.54
"2021-12-03 09:24:46",256638,24.05,32.54
"2021-12-03 09:24:47",256639,24.05,32.54
"2021-12-03 09:24:48",256640,24.05,32.49
"2021-12-03 09:24:49",256641,24.06,32.48
"2021-12-03 09:24:50",256642,24.04,32.48
"2021-12-03 09:24:51",256643,24.04,32.46
"2021-12-03 09:24:52",256644,24.06,32.47
"2021-12-03 09:24:53",256645,24.05,32.46
"2021-12-03 09:24:54",256646,24.08,32.48
"2021-12-03 09:24:55",256647,24.08,32.48
"2021-12-03 09:24:56",256648,24.09,32.48
"2021-12-03 09:24:57",256649,24.11,32.44
"2021-12-03 09:24:58",256650,24.1,32.43
"2021-12-03 09:24:59",256651,24.07,32.39
"2021-12-03 09:25:00",256652,24.07,32.41
"2021-12-03 09:25:01",256653,24.08,32.36
"2021-12-03 09:25:02",256654,24.05,32.37
"2021-12-03 09:25:03",256655,24.12,32.35
"2021-12-03 09:25:04",256656,24.13,32.33
"2021-12-03 09:25:05",256657,24.15,32.28
"2021-12-03 09:25:06",256658,24.15,32.23
"2021-12-03 09:25:07",256659,24.15,32.22
"2021-12-03 09:25:08",256660,24.1,32.23
"2021-12-03 09:25:09",256661,24.13,32.26
"2021-12-03 09:25:10",256662,24.14,32.21
"2021-12-03 09:25:11",256663,24.1,32.21
"2021-12-03 09:25:12",256664,24.16,32.22
"2021-12-03 09:25:13",256665,24.15,32.2
"2021-12-03 09:25:14",256666,24.15,32.17
"2021-12-03 09:25:15",256667,24.1,32.18
"2021-12-03 09:25:16",256668,24.14,32.18
"2021-12-03 09:25:17",256669,24.14,32.18
"2021-12-03 09:25:18",256670,24.16,32.24
"2021-12-03 09:25:19",256671,24.15,32.26
"2021-12-03 09:25:20",256672,24.16,32.26
"2021-12-03 09:25:21",256673,24.18,32.28
"2021-12-03 09:25:22",256674,24.17,32.28
"2021-12-03 09:25:23",256675,24.17,32.28
"2021-12-03 09:25:24",256676,24.13,32.26
"2021-12-03 09:25:25",256677,24.19,32.26
"2021-12-03 09:25:26",256678,24.17,32.21
"2021-12-03 09:25:27",256679,24.15,32.16
"2021-12-03 09:25:28",256680,24.16,32.16
"2021-12-03 09:25:29",256681,24.17,32.22
"2021-12-03 09:25:30",256682,24.17,32.29
"2021-12-03 09:25:31",256683,24.18,32.26
"2021-12-03 09:25:32",256684,24.17,32.26
"2021-12-03 09:25:33",256685,24.14,32.22
"2021-12-03 09:25:34",256686,24.19,32.23
"2021-12-03 09:25:35",256687,24.16,32.22
"2021-12-03 09:25:36",256688,24.15,32.22
"2021-12-03 09:25:37",256689,24.14,32.22
"2021-12-03 09:25:38",256690,24.18,32.17
"2021-12-03 09:25:39",256691,24.18,32.18
"2021-12-03 09:25:40",256692,24.18,32.18
"2021-12-03 09:25:41",256693,24.18,32.14
"2021-12-03 09:25:42",256694,24.17,32.1
"2021-12-03 09:25:43",256695,24.2,32.12
"2021-12-03 09:25:44",256696,24.16,32.1
"2021-12-03 09:25:45",256697,24.17,32.08
"2021-12-03 09:25:46",256698,24.16,32.04
"2021-12-03 09:25:47",256699,24.19,32.06
"2021-12-03 09:25:48",256700,24.19,32.06
"2021-12-03 09:25:49",256701,24.19,32.06
"2021-12-03 09:25:50",256702,24.19,32.06
"2021-12-03 09:25:51",256703,24.19,32.01
"2021-12-03 09:25:52",256704,24.2,32.12
"2021-12-03 09:25:53",256705,24.18,32.08
"2021-12-03 09:25:54",256706,24.19,32.08
"2021-12-03 09:25:55",256707,24.18,32.1
"2021-12-03 09:25:56",256708,24.2,32.12
"2021-12-03 09:25:57",256709,24.21,32.11
"2021-12-03 09:25:58",256710,24.21,32.05
"2021-12-03 09:25:59",256711,24.23,32.05
"2021-12-03 09:26:00",256712,24.25,32.03
"2021-12-03 09:26:01",256713,24.25,32.02
"2021-12-03 09:26:02",256714,24.24,31.94
"2021-12-03 09:26:03",256715,24.22,31.94
"2021-12-03 09:26:04",256716,24.24,31.94
"2021-12-03 09:26:05",256717,24.27,31.95
"2021-12-03 09:26:06",256718,24.25,31.98
"2021-12-03 09:26:07",256719,24.27,32.01
"2021-12-03 09:26:08",256720,24.27,32.01
"2021-12-03 09:26:09",256721,24.27,31.97
"2021-12-03 09:26:10",256722,24.31,32.01
"2021-12-03 09:26:11",256723,24.28,31.94
"2021-12-03 09:26:12",256724,24.28,31.89
"2021-12-03 09:26:13",256725,24.28,31.89
"2021-12-03 09:26:14",256726,24.31,31.9
"2021-12-03 09:26:15",256727,24.32,31.91
"2021-12-03 09:26:16",256728,24.32,31.91
"2021-12-03 09:26:17",256729,24.32,31.87
"2021-12-03 09:26:18",256730,24.32,31.83
"2021-12-03 09:26:19",256731,24.32,31.86
"2021-12-03 09:26:20",256732,24.3,31.81
"2021-12-03 09:26:21",256733,24.31,31.84
"2021-12-03 09:26:22",256734,24.32,31.84
"2021-12-03 09:26:23",256735,24.35,31.86
"2021-12-03 09:26:24",256736,24.34,31.82
"2021-12-03 09:26:25",256737,24.35,31.79
"2021-12-03 09:26:26",256738,24.34,31.78
"2021-12-03 09:26:27",256739,24.31,31.75
"2021-12-03 09:26:28",256740,24.35,31.79
"2021-12-03 09:26:29",256741,24.33,31.85
"2021-12-03 09:26:30",256742,24.33,31.86
"2021-12-03 09:26:31",256743,24.34,31.86
"2021-12-03 09:26:32",256744,24.36,31.82
"2021-12-03 09:26:33",256745,24.35,31.8
"2021-12-03 09:26:34",256746,24.36,31.8
"2021-12-03 09:26:35",256747,24.38,31.8
"2021-12-03 09:26:36",256748,24.33,31.77
"2021-12-03 09:26:37",256749,24.4,31.81
"2021-12-03 09:26:38",256750,24.38,31.8
"2021-12-03 09:26:39",256751,24.38,31.8
"2021-12-03 09:26:40",256752,24.38,31.8
"2021-12-03 09:26:41",256753,24.39,31.81
"2021-12-03 09:26:42",256754,24.39,31.83
"2021-12-03 09:26:43",256755,24.4,31.83
"2021-12-03 09:26:44",256756,24.39,31.83
"2021-12-03 09:26:45",256757,24.35,31.79
"2021-12-03 09:26:46",256758,24.42,31.81
"2021-12-03 09:26:47",256759,24.39,31.78
"2021-12-03 09:26:48",256760,24.4,31.82
"2021-12-03 09:26:49",256761,24.4,31.76
"2021-12-03 09:26:50",256762,24.42,31.74
"2021-12-03 09:26:51",256763,24.42,31.78
"2021-12-03 09:26:52",256764,24.42,31.78
"2021-12-03 09:26:53",256765,24.41,31.78
"2021-12-03 09:26:54",256766,24.37,31.76
"2021-12-03 09:26:55",256767,24.42,31.78
"2021-12-03 09:26:56",256768,24.41,31.77
"2021-12-03 09:26:57",256769,24.4,31.79
"2021-12-03 09:26:58",256770,24.43,31.78
"2021-12-03 09:26:59",256771,24.44,31.77
"2021-12-03 09:27:00",256772,24.45,31.8
"2021-12-03 09:27:01",256773,24.45,31.82
"2021-12-03 09:27:02",256774,24.45,31.79
"2021-12-03 09:27:03",256775,24.41,31.81
"2021-12-03 09:27:04",256776,24.46,31.81
"2021-12-03 09:27:05",256777,24.43,31.77
"2021-12-03 09:27:06",256778,24.45,31.75
"2021-12-03 09:27:07",256779,24.47,31.75
"2021-12-03 09:27:08",256780,24.45,31.74
"2021-12-03 09:27:09",256781,24.5,31.8
"2021-12-03 09:27:10",256782,24.5,31.77
"2021-12-03 09:27:11",256783,24.49,31.8
"2021-12-03 09:27:12",256784,24.47,31.78
"2021-12-03 09:27:13",256785,24.5,31.76
"2021-12-03 09:27:14",256786,24.47,31.75
"2021-12-03 09:27:15",256787,24.47,31.75
"2021-12-03 09:27:16",256788,24.48,31.76
"2021-12-03 09:27:17",256789,24.45,31.74
"2021-12-03 09:27:18",256790,24.5,31.73
"2021-12-03 09:27:19",256791,24.51,31.76
"2021-12-03 09:27:20",256792,24.51,31.76
"2021-12-03 09:27:21",256793,24.51,31.77
"2021-12-03 09:27:22",256794,24.51,31.78
"2021-12-03 09:27:23",256795,24.49,31.76
"2021-12-03 09:27:24",256796,24.5,31.75
"2021-12-03 09:27:25",256797,24.49,31.74
"2021-12-03 09:27:26",256798,24.46,31.75
"2021-12-03 09:27:27",256799,24.5,31.75
"2021-12-03 09:27:28",256800,24.5,31.75
"2021-12-03 09:27:29",256801,24.53,31.7
"2021-12-03 09:27:30",256802,24.55,31.67
"2021-12-03 09:27:31",256803,24.54,31.67
"2021-12-03 09:27:32",256804,24.49,31.64
"2021-12-03 09:27:33",256805,24.5,31.58
"2021-12-03 09:27:34",256806,24.49,31.58
"2021-12-03 09:27:35",256807,24.47,31.58
"2021-12-03 09:27:36",256808,24.52,31.6
"2021-12-03 09:27:37",256809,24.5,31.57
"2021-12-03 09:27:38",256810,24.51,31.54
"2021-12-03 09:27:39",256811,24.51,31.52
"2021-12-03 09:27:40",256812,24.51,31.52
"2021-12-03 09:27:41",256813,24.48,31.51
"2021-12-03 09:27:42",256814,24.49,31.49
"2021-12-03 09:27:43",256815,24.49,31.49
"2021-12-03 09:27:44",256816,24.5,31.44
"2021-12-03 09:27:45",256817,24.53,31.45
"2021-12-03 09:27:46",256818,24.53,31.46
"2021-12-03 09:27:47",256819,24.54,31.51
"2021-12-03 09:27:48",256820,24.53,31.51
"2021-12-03 09:27:49",256821,24.53,31.52
"2021-12-03 09:27:50",256822,24.52,31.53
"2021-12-03 09:27:51",256823,24.51,31.48
"2021-12-03 09:27:52",256824,24.51,31.48
"2021-12-03 09:27:53",256825,24.51,31.48
"2021-12-03 09:27:54",256826,24.54,31.49
"2021-12-03 09:27:55",256827,24.54,31.52
"2021-12-03 09:27:56",256828,24.55,31.51
"2021-12-03 09:27:57",256829,24.55,31.52
"2021-12-03 09:27:58",256830,24.56,31.52
"2021-12-03 09:27:59",256831,24.55,31.52
"2021-12-03 09:28:00",256832,24.56,31.45
"2021-12-03 09:28:01",256833,24.53,31.52
"2021-12-03 09:28:02",256834,24.53,31.5
"2021-12-03 09:28:03",256835,24.55,31.49
"2021-12-03 09:28:04",256836,24.55,31.51
"2021-12-03 09:28:05",256837,24.54,31.51
"2021-12-03 09:28:06",256838,24.54,31.45
"2021-12-03 09:28:07",256839,24.54,31.43
"2021-12-03 09:28:08",256840,24.57,31.46
"2021-12-03 09:28:09",256841,24.54,31.38
"2021-12-03 09:28:10",256842,24.53,31.38
"2021-12-03 09:28:11",256843,24.54,31.4
"2021-12-03 09:28:12",256844,24.57,31.41
"2021-12-03 09:28:13",256845,24.57,31.4
"2021-12-03 09:28:14",256846,24.59,31.38
"2021-12-03 09:28:15",256847,24.57,31.41
"2021-12-03 09:28:16",256848,24.57,31.37
"2021-12-03 09:28:17",256849,24.58,31.44
"2021-12-03 09:28:18",256850,24.56,31.45
"2021-12-03 09:28:19",256851,24.55,31.45
"2021-12-03 09:28:20",256852,24.56,31.42
"2021-12-03 09:28:21",256853,24.58,31.41
"2021-12-03 09:28:22",256854,24.58,31.4
"2021-12-03 09:28:23",256855,24.58,31.41
"2021-12-03 09:28:24",256856,24.58,31.42
"2021-12-03 09:28:25",256857,24.57,31.39
"2021-12-03 09:28:26",256858,24.6,31.46
"2021-12-03 09:28:27",256859,24.59,31.5
"2021-12-03 09:28:28",256860,24.58,31.54
"2021-12-03 09:28:29",256861,24.59,31.54
"2021-12-03 09:28:30",256862,24.61,31.57
"2021-12-03 09:28:31",256863,24.62,31.59
"2021-12-03 09:28:32",256864,24.61,31.58
"2021-12-03 09:28:33",256865,24.62,31.58
"2021-12-03 09:28:34",256866,24.58,31.55
"2021-12-03 09:28:35",256867,24.6,31.57
"2021-12-03 09:28:36",256868,24.57,31.55
"2021-12-03 09:28:37",256869,24.59,31.54
"2021-12-03 09:28:38",256870,24.59,31.48
"2021-12-03 09:28:39",256871,24.61,31.45
"2021-12-03 09:28:40",256872,24.61,31.49
"2021-12-03 09:28:41",256873,24.59,31.49
"2021-12-03 09:28:42",256874,24.58,31.49
"2021-12-03 09:28:43",256875,24.53,31.46
"2021-12-03 09:28:44",256876,24.61,31.49
"2021-12-03 09:28:45",256877,24.56,31.42
"2021-12-03 09:28:46",256878,24.58,31.42
"2021-12-03 09:28:47",256879,24.57,31.37
"2021-12-03 09:28:48",256880,24.58,31.35
"2021-12-03 09:28:49",256881,24.58,31.33
"2021-12-03 09:28:50",256882,24.58,31.3
"2021-12-03 09:28:51",256883,24.56,31.3
"2021-12-03 09:28:52",256884,24.52,31.28
"2021-12-03 09:28:53",256885,24.58,31.28
"2021-12-03 09:28:54",256886,24.54,31.23
"2021-12-03 09:28:55",256887,24.54,31.17
"2021-12-03 09:28:56",256888,24.55,31.15
"2021-12-03 09:28:57",256889,24.56,31.15
"2021-12-03 09:28:58",256890,24.56,31.17
"2021-12-03 09:28:59",256891,24.58,31.14
"2021-12-03 09:29:00",256892,24.58,31.12
"2021-12-03 09:29:01",256893,24.51,31.11
"2021-12-03 09:29:02",256894,24.57,31.12
"2021-12-03 09:29:03",256895,24.57,31.13
"2021-12-03 09:29:04",256896,24.57,31.21
"2021-12-03 09:29:05",256897,24.57,31.24
"2021-12-03 09:29:06",256898,24.61,31.25
"2021-12-03 09:29:07",256899,24.61,31.26
"2021-12-03 09:29:08",256900,24.62,31.26
"2021-12-03 09:29:09",256901,24.61,31.25
"2021-12-03 09:29:10",256902,24.56,31.22
"2021-12-03 09:29:11",256903,24.62,31.23
"2021-12-03 09:29:12",256904,24.6,31.21
"2021-12-03 09:29:13",256905,24.6,31.19
"2021-12-03 09:29:14",256906,24.6,31.16
"2021-12-03 09:29:15",256907,24.62,31.17
"2021-12-03 09:29:16",256908,24.65,31.17
"2021-12-03 09:29:17",256909,24.64,31.12
"2021-12-03 09:29:18",256910,24.64,31.06
"2021-12-03 09:29:19",256911,24.61,31.03
"2021-12-03 09:29:20",256912,24.64,31
"2021-12-03 09:29:21",256913,24.61,30.93
"2021-12-03 09:29:22",256914,24.62,30.9
"2021-12-03 09:29:23",256915,24.62,30.86
"2021-12-03 09:29:24",256916,24.66,30.89
"2021-12-03 09:29:25",256917,24.67,30.91
"2021-12-03 09:29:26",256918,24.67,30.94
"2021-12-03 09:29:27",256919,24.68,30.93
"2021-12-03 09:29:28",256920,24.66,30.9
"2021-12-03 09:29:29",256921,24.7,30.89
"2021-12-03 09:29:30",256922,24.67,30.89
"2021-12-03 09:29:31",256923,24.68,30.89
"2021-12-03 09:29:32",256924,24.68,30.92
"2021-12-03 09:29:33",256925,24.7,30.94
"2021-12-03 09:29:34",256926,24.71,30.97
"2021-12-03 09:29:35",256927,24.71,31.01
"2021-12-03 09:29:36",256928,24.72,31.1
"2021-12-03 09:29:37",256929,24.7,31.07
"2021-12-03 09:29:38",256930,24.72,31.18
"2021-12-03 09:29:39",256931,24.69,31.25
"2021-12-03 09:29:40",256932,24.69,31.3
"2021-12-03 09:29:41",256933,24.7,31.33
"2021-12-03 09:29:42",256934,24.72,31.36
"2021-12-03 09:29:43",256935,24.7,31.39
"2021-12-03 09:29:44",256936,24.7,31.38
"2021-12-03 09:29:45",256937,24.7,31.37
"2021-12-03 09:29:46",256938,24.66,31.34
"2021-12-03 09:29:47",256939,24.68,31.38
"2021-12-03 09:29:48",256940,24.63,31.36
"2021-12-03 09:29:49",256941,24.64,31.37
"2021-12-03 09:29:50",256942,24.61,31.37
"2021-12-03 09:29:51",256943,24.62,31.38
"2021-12-03 09:29:52",256944,24.61,31.42
"2021-12-03 09:29:53",256945,24.6,31.44
"2021-12-03 09:29:54",256946,24.59,31.47
"2021-12-03 09:29:55",256947,24.54,31.44
"2021-12-03 09:29:56",256948,24.57,31.46
"2021-12-03 09:29:57",256949,24.54,31.5
"2021-12-03 09:29:58",256950,24.53,31.5
"2021-12-03 09:29:59",256951,24.52,31.55
"2021-12-03 09:30:00",256952,24.51,31.61
"2021-12-03 09:30:01",256953,24.52,31.63
"2021-12-03 09:30:02",256954,24.51,31.69
"2021-12-03 09:30:03",256955,24.48,31.76
"2021-12-03 09:30:04",256956,24.45,31.74
"2021-12-03 09:30:05",256957,24.49,31.79
"2021-12-03 09:30:06",256958,24.45,31.82
"2021-12-03 09:30:07",256959,24.44,31.83
"2021-12-03 09:30:08",256960,24.41,31.87
"2021-12-03 09:30:09",256961,24.41,31.87
"2021-12-03 09:30:10",256962,24.39,31.94
"2021-12-03 09:30:11",256963,24.4,31.94
"2021-12-03 09:30:12",256964,24.38,32
"2021-12-03 09:30:13",256965,24.34,32
"2021-12-03 09:30:14",256966,24.37,32.01
"2021-12-03 09:30:15",256967,24.32,31.99
"2021-12-03 09:30:16",256968,24.3,31.99
"2021-12-03 09:30:17",256969,24.29,32.02
"2021-12-03 09:30:18",256970,24.29,32.01
"2021-12-03 09:30:19",256971,24.31,32.09
"2021-12-03 09:30:20",256972,24.28,32.11
"2021-12-03 09:30:21",256973,24.27,32.11
"2021-12-03 09:30:22",256974,24.23,32.15
"2021-12-03 09:30:23",256975,24.26,32.18
"2021-12-03 09:30:24",256976,24.23,32.25
"2021-12-03 09:30:25",256977,24.22,32.3
"2021-12-03 09:30:26",256978,24.2,32.4
"2021-12-03 09:30:27",256979,24.2,32.44
"2021-12-03 09:30:28",256980,24.2,32.58
"2021-12-03 09:30:29",256981,24.18,32.63
"2021-12-03 09:30:30",256982,24.16,32.68
"2021-12-03 09:30:31",256983,24.13,32.68
"2021-12-03 09:30:32",256984,24.18,32.7
"2021-12-03 09:30:33",256985,24.13,32.66
"2021-12-03 09:30:34",256986,24.12,32.66
"2021-12-03 09:30:35",256987,24.12,32.66
"2021-12-03 09:30:36",256988,24.12,32.59
"2021-12-03 09:30:37",256989,24.12,32.62
"2021-12-03 09:30:38",256990,24.1,32.62
"2021-12-03 09:30:39",256991,24.08,32.62
"2021-12-03 09:30:40",256992,24.06,32.6
"2021-12-03 09:30:41",256993,24.07,32.62
"2021-12-03 09:30:42",256994,24.05,32.63
"2021-12-03 09:30:43",256995,24.03,32.63
"2021-12-03 09:30:44",256996,24.01,32.64
"2021-12-03 09:30:45",256997,24.02,32.62
"2021-12-03 09:30:46",256998,24,32.71
"2021-12-03 09:30:47",256999,23.99,32.71
"2021-12-03 09:30:48",257000,23.96,32.77
"2021-12-03 09:30:49",257001,23.93,32.74
"2021-12-03 09:30:50",257002,23.97,32.77
"2021-12-03 09:30:51",257003,23.94,32.78
"2021-12-03 09:30:52",257004,23.95,32.81
"2021-12-03 09:30:53",257005,23.93,32.84
"2021-12-03 09:30:54",257006,23.95,32.82
"2021-12-03 09:30:55",257007,23.94,32.87
"2021-12-03 09:30:56",257008,23.92,32.9
"2021-12-03 09:30:57",257009,23.9,32.93
"2021-12-03 09:30:58",257010,23.87,32.89
"2021-12-03 09:30:59",257011,23.9,32.93
"2021-12-03 09:31:00",257012,23.84,32.99
"2021-12-03 09:31:01",257013,23.87,32.94
"2021-12-03 09:31:02",257014,23.85,32.97
"2021-12-03 09:31:03",257015,23.85,32.96
"2021-12-03 09:31:04",257016,23.84,33
"2021-12-03 09:31:05",257017,23.82,33
"2021-12-03 09:31:06",257018,23.81,33.02
"2021-12-03 09:31:07",257019,23.77,32.99
"2021-12-03 09:31:08",257020,23.81,33.05
"2021-12-03 09:31:09",257021,23.77,33.06
"2021-12-03 09:31:10",257022,23.76,33.06
"2021-12-03 09:31:11",257023,23.76,33.09
"2021-12-03 09:31:12",257024,23.76,33.17
"2021-12-03 09:31:13",257025,23.75,33.2
"2021-12-03 09:31:14",257026,23.76,33.23
"2021-12-03 09:31:15",257027,23.74,33.23
"2021-12-03 09:31:16",257028,23.7,33.21
"2021-12-03 09:31:17",257029,23.74,33.29
"2021-12-03 09:31:18",257030,23.7,33.33
"2021-12-03 09:31:19",257031,23.7,33.37
"2021-12-03 09:31:20",257032,23.68,33.4
"2021-12-03 09:31:21",257033,23.69,33.42
"2021-12-03 09:31:22",257034,23.7,33.43
"2021-12-03 09:31:23",257035,23.68,33.46
"2021-12-03 09:31:24",257036,23.66,33.46
"2021-12-03 09:31:25",257037,23.61,33.43
"2021-12-03 09:31:26",257038,23.65,33.47
"2021-12-03 09:31:27",257039,23.63,33.48
"2021-12-03 09:31:28",257040,23.61,33.48
"2021-12-03 09:31:29",257041,23.61,33.51
"2021-12-03 09:31:30",257042,23.64,33.49
"2021-12-03 09:31:31",257043,23.63,33.54
"2021-12-03 09:31:32",257044,23.63,33.56
"2021-12-03 09:31:33",257045,23.59,33.57
"2021-12-03 09:31:34",257046,23.56,33.56
"2021-12-03 09:31:35",257047,23.6,33.6
"2021-12-03 09:31:36",257048,23.58,33.58
"2021-12-03 09:31:37",257049,23.58,33.59
"2021-12-03 09:31:38",257050,23.54,33.58
"2021-12-03 09:31:39",257051,23.57,33.57
"2021-12-03 09:31:40",257052,23.55,33.63
"2021-12-03 09:31:41",257053,23.53,33.63
"2021-12-03 09:31:42",257054,23.52,33.65
"2021-12-03 09:31:43",257055,23.48,33.64
"2021-12-03 09:31:44",257056,23.53,33.65
"2021-12-03 09:31:45",257057,23.48,33.63
"2021-12-03 09:31:46",257058,23.47,33.67
"2021-12-03 09:31:47",257059,23.48,33.67
"2021-12-03 09:31:48",257060,23.5,33.64
"2021-12-03 09:31:49",257061,23.5,33.69
"2021-12-03 09:31:50",257062,23.49,33.69
"2021-12-03 09:31:51",257063,23.47,33.72
"2021-12-03 09:31:52",257064,23.43,33.72
"2021-12-03 09:31:53",257065,23.46,33.72
"2021-12-03 09:31:54",257066,23.44,33.73
"2021-12-03 09:31:55",257067,23.43,33.76
"2021-12-03 09:31:56",257068,23.43,33.76
"2021-12-03 09:31:57",257069,23.42,33.76
"2021-12-03 09:31:58",257070,23.43,33.8
"2021-12-03 09:31:59",257071,23.4,33.85
"2021-12-03 09:32:00",257072,23.38,33.85
"2021-12-03 09:32:01",257073,23.36,33.87
"2021-12-03 09:32:02",257074,23.4,33.88
"2021-12-03 09:32:03",257075,23.37,33.89
"2021-12-03 09:32:04",257076,23.38,33.89
"2021-12-03 09:32:05",257077,23.36,33.88
"2021-12-03 09:32:06",257078,23.34,33.92
"2021-12-03 09:32:07",257079,23.37,33.94
"2021-12-03 09:32:08",257080,23.36,33.97
"2021-12-03 09:32:09",257081,23.36,34
"2021-12-03 09:32:10",257082,23.33,34.05
"2021-12-03 09:32:11",257083,23.33,34.05
"2021-12-03 09:32:12",257084,23.3,34.08
"2021-12-03 09:32:13",257085,23.29,34.11
"2021-12-03 09:32:14",257086,23.3,34.16
"2021-12-03 09:32:15",257087,23.32,34.13
"2021-12-03 09:32:16",257088,23.33,34.2
"2021-12-03 09:32:17",257089,23.31,34.23
"2021-12-03 09:32:18",257090,23.32,34.26
"2021-12-03 09:32:19",257091,23.29,34.26
"2021-12-03 09:32:20",257092,23.31,34.28
"2021-12-03 09:32:21",257093,23.29,34.3
"2021-12-03 09:32:22",257094,23.26,34.33
"2021-12-03 09:32:23",257095,23.26,34.36
"2021-12-03 09:32:24",257096,23.25,34.35
"2021-12-03 09:32:25",257097,23.25,34.4
"2021-12-03 09:32:26",257098,23.22,34.42
"2021-12-03 09:32:27",257099,23.23,34.43
"2021-12-03 09:32:28",257100,23.2,34.39
"2021-12-03 09:32:29",257101,23.22,34.42
"2021-12-03 09:32:30",257102,23.19,34.41
"2021-12-03 09:32:31",257103,23.19,34.4
"2021-12-03 09:32:32",257104,23.18,34.41
"2021-12-03 09:32:33",257105,23.2,34.39
"2021-12-03 09:32:34",257106,23.2,34.43
"2021-12-03 09:32:35",257107,23.18,34.43
"2021-12-03 09:32:36",257108,23.16,34.43
"2021-12-03 09:32:37",257109,23.13,34.39
"2021-12-03 09:32:38",257110,23.16,34.43
"2021-12-03 09:32:39",257111,23.14,34.41
"2021-12-03 09:32:40",257112,23.14,34.41
"2021-12-03 09:32:41",257113,23.14,34.41
"2021-12-03 09:32:42",257114,23.16,34.44
"2021-12-03 09:32:43",257115,23.15,34.45
"2021-12-03 09:32:44",257116,23.13,34.49
"2021-12-03 09:32:45",257117,23.12,34.52
"2021-12-03 09:32:46",257118,23.07,34.49
"2021-12-03 09:32:47",257119,23.12,34.56
"2021-12-03 09:32:48",257120,23.1,34.57
"2021-12-03 09:32:49",257121,23.1,34.63
"2021-12-03 09:32:50",257122,23.08,34.63
"2021-12-03 09:32:51",257123,23.09,34.66
"2021-12-03 09:32:52",257124,23.09,34.66
"2021-12-03 09:32:53",257125,23.07,34.67
"2021-12-03 09:32:54",257126,23.07,34.63
"2021-12-03 09:32:55",257127,23.03,34.6
"2021-12-03 09:32:56",257128,23.07,34.65
"2021-12-03 09:32:57",257129,23.04,34.65
"2021-12-03 09:32:58",257130,23.04,34.65
"2021-12-03 09:32:59",257131,23.03,34.64
"2021-12-03 09:33:00",257132,23.05,34.68
"2021-12-03 09:33:01",257133,23.06,34.7
"2021-12-03 09:33:02",257134,23.05,34.75
"2021-12-03 09:33:03",257135,23.05,34.74
"2021-12-03 09:33:04",257136,23.02,34.71
"2021-12-03 09:33:05",257137,23.04,34.8
"2021-12-03 09:33:06",257138,23.02,34.81
"2021-12-03 09:33:07",257139,23.01,34.84
"2021-12-03 09:33:08",257140,23.01,34.83
"2021-12-03 09:33:09",257141,23.02,34.85
"2021-12-03 09:33:10",257142,23.02,34.85
"2021-12-03 09:33:11",257143,23.01,34.85
"2021-12-03 09:33:12",257144,23,34.84
"2021-12-03 09:33:13",257145,22.98,34.81
