Fine validità (UTC)	Pressione atmosferica istantanea al livello della stazione a 2 m dal suolo (PA)	Irradianza globale visibile media oraria - componente dall'alto (W/M**2)	Precipitazione cumulata su 1 ora (KG/M**2)	Umidita' relativa dell'aria istantanea a 2 m dal suolo (%)	Temperatura dell'aria istantanea a 2 m dal suolo (°C)
22/12/2017 16:00:00	102090	12	0	57	5.2
22/12/2017 17:00:00	102100	-1	0	61	4.5
22/12/2017 18:00:00	102090	0	0	62	4.1
22/12/2017 19:00:00	102100	0	0	60	3.8
22/12/2017 20:00:00	102100	0	0	51	4.4
22/12/2017 21:00:00	102080	-1	0	58	3.9
22/12/2017 22:00:00	102110	1	0	61	3.5
22/12/2017 23:00:00	102110	-3	0	64	2.9
23/12/2017 00:00:00	102080	0	0	65	2.7
23/12/2017 01:00:00	102080	0	0	64	2.7
23/12/2017 02:00:00	102120	-9	0	64	2.5
23/12/2017 03:00:00	102090	-8	0	65	2.2
23/12/2017 04:00:00	102060	-7	0	66	2.1
23/12/2017 05:00:00	102030	-5	0	64	2.5
23/12/2017 06:00:00	102090	0	0	64	2.6
23/12/2017 07:00:00	102100	3	0	64	2.7
23/12/2017 08:00:00	102150	69	0	64	2.8
23/12/2017 09:00:00	102230	186	0	54	5.6
23/12/2017 10:00:00	102250	279	0	47	7.5
23/12/2017 11:00:00	102220	324	0	43	8.7
23/12/2017 12:00:00	102130	319	0	46	8.9
23/12/2017 13:00:00	102050	255	0	42	10.1
23/12/2017 14:00:00	102000	166	0	38	10.7
23/12/2017 15:00:00	101990	76	0	44	9.7
23/12/2017 16:00:00	102020	5	0	47	8.4
23/12/2017 17:00:00	102030	-1	0	58	6.8
23/12/2017 18:00:00	102100	0	0	56	7
23/12/2017 19:00:00	102110	0	0	60	6.1
23/12/2017 20:00:00	102120	0	0	62	5.7
23/12/2017 21:00:00	102100	0	0	58	6.2
23/12/2017 22:00:00	102090	0	0	58	6.3
23/12/2017 23:00:00	102120	0	0	56	6.3
24/12/2017 00:00:00	102110	0	0	58	6
24/12/2017 01:00:00	102090	0	0	66	4.1
24/12/2017 02:00:00	102040	-11	0	64	4.4
24/12/2017 03:00:00	101990	-7	0	60	4.9
24/12/2017 04:00:00	101980	-8	0	59	5
24/12/2017 05:00:00	101970	-7	0	58	5
24/12/2017 06:00:00	101950	-3	0	60	4.7
24/12/2017 07:00:00	101950	2	0	57	4.9
24/12/2017 08:00:00	101910	45	0	55	5.5
24/12/2017 09:00:00	101940	189	0	48	7.7
24/12/2017 10:00:00	101980	290	0	41	11.5
24/12/2017 11:00:00	101910	334	0	52	11.3
24/12/2017 12:00:00	101840	330	0	52	11.6
24/12/2017 13:00:00	101740	266	0	53	11.6
24/12/2017 14:00:00	101720	181	0	48	13.2
24/12/2017 15:00:00	101730	77	0	51	11.6
24/12/2017 16:00:00	101730	5	0	57	10.6
24/12/2017 17:00:00	101740	-5	0	65	8.4
24/12/2017 18:00:00	101760	-2	0	64	8.8
24/12/2017 19:00:00	101800	-3	0	69	6.8
24/12/2017 20:00:00	101800	-2	0	67	7.3
24/12/2017 21:00:00	101810	0	0	63	9
24/12/2017 22:00:00	101840	0	0	60	9.9
24/12/2017 23:00:00	101840	-3	0	59	10.2
25/12/2017 00:00:00	101830	-1	0	65	7.8
25/12/2017 01:00:00	101830	0	0	63	8.9
25/12/2017 02:00:00	101810	-7	0	61	9.3
25/12/2017 03:00:00	101800	-4	0	65	8.1
25/12/2017 04:00:00	101780	-8	0	70	6.7
25/12/2017 05:00:00	101780	-7	0	71	6.2
25/12/2017 06:00:00	101800	-5	0	80	5.7
25/12/2017 07:00:00	101810	0	0	79	5.6
25/12/2017 08:00:00	101840	61	0	76	6.2
25/12/2017 09:00:00	101880	175	0	74	5.9
25/12/2017 10:00:00	101860	273	0	66	7.9
25/12/2017 11:00:00	101780	322	0	63	9.8
25/12/2017 12:00:00	101710	322	0	67	9.9
25/12/2017 13:00:00	101640	253	0	69	10.3
25/12/2017 14:00:00	101610	173	0	67	10.7
25/12/2017 15:00:00	101590	76	0	70	10.2
25/12/2017 16:00:00	101560	8	0	73	9.7
25/12/2017 17:00:00	101550	5	0	75	9.3
25/12/2017 18:00:00	101540	0	0	78	8.7
25/12/2017 19:00:00	101510	-1	0	79	8.6
25/12/2017 20:00:00	101480	-1	0	79	8.4
25/12/2017 21:00:00	101460	1	0	85	7.5
25/12/2017 22:00:00	101440	-1	0	86	6.9
25/12/2017 23:00:00	101370	0	0	90	6.4
26/12/2017 00:00:00	101310	1	0	90	6.4
26/12/2017 01:00:00	101260	1	0	92	5.8
26/12/2017 02:00:00	101190	-9	0	91	6
26/12/2017 03:00:00	101090	-9	0	90	6.1
26/12/2017 04:00:00	101060	-9	0	90	5.5
26/12/2017 05:00:00	101020	-7	0	93	5
26/12/2017 06:00:00	101010	-1	0	93	4.9
26/12/2017 07:00:00	100950	0	0	97	4.4
26/12/2017 08:00:00	100960	31	0	95	5.1
26/12/2017 09:00:00	100920	63	0	96	5
26/12/2017 10:00:00	100880	102	0	92	5.7
26/12/2017 11:00:00	100780	115	0	87	6.8
26/12/2017 12:00:00	100690	88	0	86	6.8
26/12/2017 13:00:00	100600	62	0	89	6.3
26/12/2017 14:00:00	100540	30	0	89	6.6
26/12/2017 15:00:00	100500	52	0	88	6.7
26/12/2017 16:00:00	100470	6	0	91	6.4
26/12/2017 17:00:00	100420	0	0	91	6.3
26/12/2017 18:00:00	100360	0	0	92	6.2
26/12/2017 19:00:00	100300	0	0	94	5.7
26/12/2017 20:00:00	100220	-2	0	93	5.3
26/12/2017 21:00:00	100140	-2	0	93	5.4
26/12/2017 22:00:00	100050	-2	0	96	5.2
26/12/2017 23:00:00	99960	0	0	96	4.6
27/12/2017 00:00:00	99840	-2	0	98	4.6
27/12/2017 01:00:00	99740	-1	0.6	99	4.4
27/12/2017 02:00:00	99630	-7	0	100	4.6
27/12/2017 03:00:00	99520	-7	0.2	100	4.7
27/12/2017 04:00:00	99420	-2	0	100	4.2
27/12/2017 05:00:00	99310	1	1.4	101	4.4
27/12/2017 06:00:00	99200	0	0.2	101	5.6
27/12/2017 07:00:00	99080	0	0	97	7.4
27/12/2017 08:00:00	98930	24	0	97	7.1
27/12/2017 09:00:00	98790	61	0	94	7.3
27/12/2017 10:00:00	98670	78	0	86	9.1
27/12/2017 11:00:00	98510	160	0	74	12.1
27/12/2017 12:00:00	98330	69	0	77	11.7
27/12/2017 13:00:00	98250	51	1	90	10.5
27/12/2017 14:00:00	98120	53	0	96	9
27/12/2017 15:00:00	98000	34	0	74	10.4
27/12/2017 16:00:00	97910	8	0	86	10.1
27/12/2017 17:00:00	97840	0	0	82	10
27/12/2017 18:00:00	97770	-1	0	81	10.1
27/12/2017 19:00:00	97760	-2	0	66	10.1
27/12/2017 20:00:00	97710	-2	0	66	9.9
27/12/2017 21:00:00	97760	-2	0	66	9.7
27/12/2017 22:00:00	97830	-1	0	99	5.3
27/12/2017 23:00:00	97810	-1	0	97	5
28/12/2017 00:00:00	97780	0	0	96	4.8
28/12/2017 01:00:00	97820	0	0	95	4.2
28/12/2017 02:00:00	97930	-6	0	91	4
28/12/2017 03:00:00	97960	2	0	88	4.2
28/12/2017 04:00:00	97850	0	0	90	4.3
28/12/2017 05:00:00	97920	0	0	91	4.4
28/12/2017 06:00:00	97990	-1	0	87	5
28/12/2017 07:00:00	98020	0	0	85	4.9
28/12/2017 08:00:00	98080	8	0	85	5.1
28/12/2017 09:00:00	98150	45	0	84	5.3
28/12/2017 10:00:00	98200	77	0	90	5
28/12/2017 11:00:00	98240	31	0.6	93	4.9
28/12/2017 12:00:00	98290	16	0.4	95	4.8
28/12/2017 13:00:00	98320	50	0.8	93	4.5
28/12/2017 14:00:00	98420	38	0.6	91	4.8
28/12/2017 15:00:00	98560	13	1.8	94	4.9
28/12/2017 16:00:00	98660	2	0.8	94	4.9
28/12/2017 17:00:00	98820	1	0.8	93	4.8
28/12/2017 18:00:00	98930	1	1.4	94	4.6
28/12/2017 19:00:00	98990	0	0.2	92	4.8
28/12/2017 20:00:00	99050	0	0	90	4.6
28/12/2017 21:00:00	99150	0	0	90	4.4
28/12/2017 22:00:00	99270	0	0	87	4.6
28/12/2017 23:00:00	99330	0	0	86	4.8
29/12/2017 00:00:00	99400	0	0	86	4.7
29/12/2017 01:00:00	99510	1	0	86	4.8
29/12/2017 02:00:00	99560	3	0	68	5.3
29/12/2017 03:00:00	99660	-2	0	47	5.9
29/12/2017 04:00:00	99750	-1	0	39	6
29/12/2017 05:00:00	99850	-2	0	42	5.6
29/12/2017 06:00:00	99940	2	0	33	6
29/12/2017 07:00:00	100030	2	0	37	5.6
29/12/2017 08:00:00	100160	62	0	42	5.4
29/12/2017 09:00:00	100220	183	0	39	6.1
29/12/2017 10:00:00	100280	293	0	28	6.9
29/12/2017 11:00:00	100290	346	0	27	7.2
29/12/2017 12:00:00	100280	346	0	26	8
29/12/2017 13:00:00	100290	282	0	26	8.4
29/12/2017 14:00:00	100320	196	0	28	8.4
29/12/2017 15:00:00	100380	81	0	31	7.9
29/12/2017 16:00:00	100440	9	0	35	7.1
29/12/2017 17:00:00	100390	-3	0	43	6
29/12/2017 18:00:00	100460	0	0	45	5.4
29/12/2017 19:00:00	100480	0	0	55	4.4
29/12/2017 20:00:00	100430	-1	0	57	4.4
29/12/2017 21:00:00	100440	-1	0	62	3.5
29/12/2017 22:00:00	100400	-2	0	63	3.1
29/12/2017 23:00:00	100380	0	0	64	3.2
30/12/2017 00:00:00	100390	0	0	65	3
30/12/2017 01:00:00	100470	-1	0	68	2.6
30/12/2017 02:00:00	100530	-7	0	55	3.3
30/12/2017 03:00:00	100560	-6	0	48	3.5
30/12/2017 04:00:00	100580	-9	0	57	2.3
30/12/2017 05:00:00	100540	-8	0	56	2.2
30/12/2017 06:00:00	100580	-1	0	67	2.1
30/12/2017 07:00:00	100580	2	0	61	2.6
30/12/2017 08:00:00	100640	34	0	59	2.9
30/12/2017 09:00:00	100720	72	0	54	3.9
30/12/2017 10:00:00	100690	102	0	44	4.9
30/12/2017 11:00:00	100740	279	0	34	5.8
30/12/2017 12:00:00	100720	301	0	37	6.5
30/12/2017 13:00:00	100700	236	0	39	6.5
30/12/2017 14:00:00	100700	173	0	37	7
30/12/2017 15:00:00	100730	79	0	34	7.4
30/12/2017 16:00:00	100790	8	0	45	5.9
30/12/2017 17:00:00	100880	-1	0	50	4.9
30/12/2017 18:00:00	100920	0	0	55	3.9
30/12/2017 19:00:00	100970	0	0	52	4
30/12/2017 20:00:00	101000	-2	0	55	3.3
30/12/2017 21:00:00	101040	-3	0	56	2.9
30/12/2017 22:00:00	101090	-4	0	57	2.8
30/12/2017 23:00:00	101110	0	0	58	2.6
31/12/2017 00:00:00	101100	-1	0	60	2.3
31/12/2017 01:00:00	101110	-2	0	61	2.2
31/12/2017 02:00:00	101100	-7	0	63	2.2
31/12/2017 03:00:00	101110	-8	0	61	2.9
31/12/2017 04:00:00	101090	-6	0	59	3.8
31/12/2017 05:00:00	101110	-6	0	60	3.6
31/12/2017 06:00:00	101140	-5	0	64	3.3
31/12/2017 07:00:00	101210	3	0	62	3.8
31/12/2017 08:00:00	101270	32	0	64	3.7
31/12/2017 09:00:00	101280	88	0	62	4.3
31/12/2017 10:00:00	101290	152	0	56	4.9
31/12/2017 11:00:00	101230	185	0	53	5.9
31/12/2017 12:00:00	101190	196	0	51	6.6
31/12/2017 13:00:00	101180	158	0	48	6.8
31/12/2017 14:00:00	101150	155	0	56	6.6
31/12/2017 15:00:00	101100	104	0	56	6.5
31/12/2017 16:00:00	101060	10	0	62	5.9
31/12/2017 17:00:00	101040	-1	0	67	5.3
31/12/2017 18:00:00	101010	0	0	68	5.2
31/12/2017 19:00:00	101020	-1	0	73	4.8
31/12/2017 20:00:00	100970	-3	0	82	3.6
31/12/2017 21:00:00	100990	0	0	83	3.5
31/12/2017 22:00:00	100940	0	0	86	3.8
31/12/2017 23:00:00	100910	0	0	87	4
01/01/2018 00:00:00	100810	0	0	81	4.3
01/01/2018 01:00:00	100720	0	0	88	3.5
01/01/2018 02:00:00	100650	-8	0	86	3.8
01/01/2018 03:00:00	100550	-5	0	85	3.6
01/01/2018 04:00:00	100500	-6	0	86	3.6
01/01/2018 05:00:00	100400	-5	0	87	3.3
01/01/2018 06:00:00	100380	1	0	92	1.8
01/01/2018 07:00:00	100400	0	0	93	2.1
01/01/2018 08:00:00	100340	12	0	91	2.6
01/01/2018 09:00:00	100390	17	0	92	2.8
01/01/2018 10:00:00	100390	19	0	93	2.9
01/01/2018 11:00:00	100360	21	1.2	96	3
01/01/2018 12:00:00	100240	66	0.4	92	3.6
01/01/2018 13:00:00	100280	66	0	93	3.7
01/01/2018 14:00:00	100300	20	0	94	3.1
01/01/2018 15:00:00	100190	78	0	91	3.6
01/01/2018 16:00:00	100120	16	0	88	4
01/01/2018 17:00:00	100090	-1	0	85	4.7
01/01/2018 18:00:00	100070	-4	0	92	3.5
01/01/2018 19:00:00	100060	-3	0	94	3
01/01/2018 20:00:00	100000	-3	0	93	2.9
01/01/2018 21:00:00	99920	2	0	94	3
01/01/2018 22:00:00	99930	-2	0	97	0.6
01/01/2018 23:00:00	99900	0	0	100	0.3
02/01/2018 00:00:00	99890	1	0	101	-0.4
02/01/2018 01:00:00	99900	-2	0	101	-0.1
02/01/2018 02:00:00	99880	-2	0	102	0.5
02/01/2018 03:00:00	100070	0	0	102	0.6
02/01/2018 04:00:00	100050	1	0	102	1.9
02/01/2018 05:00:00	100140	-2	0	98	2.9
02/01/2018 06:00:00	100190	-1	0	96	3.4
02/01/2018 07:00:00	100270	0	0.2	94	3.5
02/01/2018 08:00:00	100360	21	0	94	3.4
02/01/2018 09:00:00	100460	200	0	89	4.5
02/01/2018 10:00:00	100490	194	0	82	5.4
02/01/2018 11:00:00	100530	269	0	70	6.8
02/01/2018 12:00:00	100480	353	0	57	9.2
02/01/2018 13:00:00	100430	286	0	42	11.3
02/01/2018 14:00:00	100440	203	0	29	12.7
02/01/2018 15:00:00	100490	96	0	31	12.3
02/01/2018 16:00:00	100560	12	0	32	11
02/01/2018 17:00:00	100610	0	0	27	10.8
02/01/2018 18:00:00	100670	-1	0	24	10.4
02/01/2018 19:00:00	100670	-1	0	21	10.5
02/01/2018 20:00:00	100760	-3	0	20	10.7
02/01/2018 21:00:00	100790	-1	0	22	10
02/01/2018 22:00:00	100790	-3	0	26	8.4
02/01/2018 23:00:00	100780	-2	0	28	7.9
03/01/2018 00:00:00	100720	-5	0	31	6.8
03/01/2018 01:00:00	100710	-3	0	29	6.9
03/01/2018 02:00:00	100650	-3	0	30	6.6
03/01/2018 03:00:00	100630	-2	0	28	6.8
03/01/2018 04:00:00	100550	-5	0	31	6
03/01/2018 05:00:00	100490	-3	0	33	6.5
03/01/2018 06:00:00	100470	0	0	35	7
03/01/2018 07:00:00	100370	0	0	39	5.8
03/01/2018 08:00:00	100290	48	0	46	5.8
03/01/2018 09:00:00	100170	162	0	43	6.8
03/01/2018 10:00:00	100120	233	0	34	7
03/01/2018 11:00:00	99820	324	0	32	7.9
03/01/2018 12:00:00	99590	319	0	32	8.2
03/01/2018 13:00:00	99360	227	0	37	8.9
03/01/2018 14:00:00	99230	226	0	37	8.8
03/01/2018 15:00:00	99540	86	0	70	6.6
03/01/2018 16:00:00	99630	22	0	74	6.5
03/01/2018 17:00:00	99890	1	0	71	6.1
03/01/2018 18:00:00	99830	-1	0	62	7
03/01/2018 19:00:00	99840	0	0	45	10.1
03/01/2018 20:00:00	99940	-5	0	65	6.4
03/01/2018 21:00:00	99990	-2	0	68	5.8
03/01/2018 22:00:00	100010	0	0	69	5.8
03/01/2018 23:00:00	100030	1	0	67	5.7
04/01/2018 00:00:00	100040	0	0	62	6.5
04/01/2018 01:00:00	99950	0	0	61	6.5
04/01/2018 02:00:00	100000	-7	0	63	5.8
04/01/2018 03:00:00	99910	-9	0	62	5.4
04/01/2018 04:00:00	99880	-7	0	57	6
04/01/2018 05:00:00	99920	-4	0	47	7.4
04/01/2018 06:00:00	99920	0	0	45	7.9
04/01/2018 07:00:00	99880	0	0	48	9.7
04/01/2018 08:00:00	99940	40	0	51	8.7
04/01/2018 09:00:00	99970	157	0	42	10.1
04/01/2018 10:00:00	99990	278	0	44	9.6
04/01/2018 11:00:00	99950	324	0	47	9.7
04/01/2018 12:00:00	99850	284	0	48	10.1
04/01/2018 13:00:00	99780	270	0	47	10.8
04/01/2018 14:00:00	99780	189	0	48	10.5
04/01/2018 15:00:00	99760	83	0	52	10.2
04/01/2018 16:00:00	99770	11	0	60	9
04/01/2018 17:00:00	99760	-5	0	64	8.8
04/01/2018 18:00:00	99810	-3	0	72	7.8
04/01/2018 19:00:00	99780	-2	0	70	6.9
04/01/2018 20:00:00	99780	-1	0	75	6.1
04/01/2018 21:00:00	99760	0	0	73	6.5
04/01/2018 22:00:00	99780	0	0	90	6
04/01/2018 23:00:00	99940	-2	0	89	6
05/01/2018 00:00:00	99820	-3	0	91	5.1
05/01/2018 01:00:00	99790	-1	0	91	5.5
05/01/2018 02:00:00	99800	-10	0	95	4.4
05/01/2018 03:00:00	99800	-13	0	95	3.9
05/01/2018 04:00:00	99830	-10	0	95	3.8
05/01/2018 05:00:00	99880	-11	0	94	3.6
05/01/2018 06:00:00	99900	-4	0	94	3.8
05/01/2018 07:00:00	99990	-5	0	92	3.2
05/01/2018 08:00:00	100050	48	0	90	3.6
05/01/2018 09:00:00	100090	143	0	82	6.1
05/01/2018 10:00:00	100160	225	0	78	6.8
05/01/2018 11:00:00	100140	318	0	76	7.6
05/01/2018 12:00:00	100100	275	0	75	8.3
05/01/2018 13:00:00	100100	155	0	78	8.2
05/01/2018 14:00:00	100110	140	0	78	8.3
05/01/2018 15:00:00	100100	114	0	74	9.3
05/01/2018 16:00:00	100080	16	0	77	8.4
05/01/2018 17:00:00	100100	-2	0	83	7.5
05/01/2018 18:00:00	100140	-3	0	85	6.5
05/01/2018 19:00:00	100160	2	0	84	7
05/01/2018 20:00:00	100180	0	0	83	7.3
05/01/2018 21:00:00	100200	0	0	84	7
05/01/2018 22:00:00	100270	-3	0	85	6.7
05/01/2018 23:00:00	100280	0	0	90	5.5
06/01/2018 00:00:00	100280	-2	0	91	4.9
06/01/2018 01:00:00	100250	-1	0	89	5.5
06/01/2018 02:00:00	100270	-5	0	86	6
06/01/2018 03:00:00	100250	-10	0	86	6.1
06/01/2018 04:00:00	100220	-9	0	85	6.5
06/01/2018 05:00:00	100250	-11	0	87	5.6
06/01/2018 06:00:00	100300	-1	0	87	5.4
06/01/2018 07:00:00	100330	0	0	89	5.6
06/01/2018 08:00:00	100390	25	0	90	5.9
06/01/2018 09:00:00	100460	51	0	91	6
06/01/2018 10:00:00	100460	72	0	89	6.7
06/01/2018 11:00:00	100430	108	0	87	7.1
06/01/2018 12:00:00	100410	81	0	85	7.3
06/01/2018 13:00:00	100410	52	0	82	7.8
06/01/2018 14:00:00	100430	50	0	86	7.7
06/01/2018 15:00:00	100420	41	0	84	8.1
06/01/2018 16:00:00	100450	9	0	85	8.1
06/01/2018 17:00:00	100530	0	0	86	7.9
06/01/2018 18:00:00	100570	2	0	86	7.9
06/01/2018 19:00:00	100620	-1	0	86	8
06/01/2018 20:00:00	100680	0	0	86	7.9
06/01/2018 21:00:00	100710	1	0	88	7.8
06/01/2018 22:00:00	100730	-5	0	91	7.7
06/01/2018 23:00:00	100750	2	0	91	7.7
07/01/2018 00:00:00	100750	-4	0	94	7.4
07/01/2018 01:00:00	100770	0	0	97	7.1
07/01/2018 02:00:00	100810	-6	0	99	6.7
07/01/2018 03:00:00	100810	0	0	100	7
07/01/2018 04:00:00	100810	1	0	99	6.7
07/01/2018 05:00:00	100830	0	0	98	7.2
07/01/2018 06:00:00	100880	0	0	97	7.6
07/01/2018 07:00:00	100950	2	0	97	7.8
07/01/2018 08:00:00	101030	8	0	98	7.4
07/01/2018 09:00:00	101070	34	0	99	7.5
07/01/2018 10:00:00	101110	55	0	97	7.5
07/01/2018 11:00:00	101120	44	0	97	7.6
07/01/2018 12:00:00	101110	52	0	96	7.7
07/01/2018 13:00:00	101070	42	0	97	7.7
07/01/2018 14:00:00	101090	29	0	96	7.7
07/01/2018 15:00:00	101120	21	0	95	7.8
07/01/2018 16:00:00	101170	5	0	98	7.9
07/01/2018 17:00:00	101220	0	0	99	8.2
07/01/2018 18:00:00	101260	0	0	99	8.1
07/01/2018 19:00:00	101270	0	0	99	8.3
07/01/2018 20:00:00	101310	-1	0	99	8.3
07/01/2018 21:00:00	101330	1	0	99	7.9
07/01/2018 22:00:00	101350	0	0	99	7.8
07/01/2018 23:00:00	101340	1	0	99	7.8
08/01/2018 00:00:00	101320	0	0	99	8.1
08/01/2018 01:00:00	101330	0	0	100	7.7
08/01/2018 02:00:00	101350	0	0.2	100	7.6
08/01/2018 03:00:00	101350	1	0	98	7.7
08/01/2018 04:00:00	101360	-1	0	97	7.7
08/01/2018 05:00:00	101350	2	0	97	7.7
08/01/2018 06:00:00	101370	0	0	95	8
08/01/2018 07:00:00	101400	1	0	95	8.5
08/01/2018 08:00:00	101400	17	0	92	9.3
08/01/2018 09:00:00	101430	33	0	94	9.6
08/01/2018 10:00:00	101350	49	0	99	9.1
08/01/2018 11:00:00	101380	42	0	100	9.5
08/01/2018 12:00:00	101330	49	0	98	10.1
08/01/2018 13:00:00	101270	123	0	90	11.3
08/01/2018 14:00:00	101250	128	0	92	11.3
08/01/2018 15:00:00	101260	58	0	91	11.1
08/01/2018 16:00:00	101270	11	0	94	10.7
08/01/2018 17:00:00	101260	0	0	90	10.9
08/01/2018 18:00:00	101250	1	0	92	10.7
08/01/2018 19:00:00	101250	0	0	95	10.3
08/01/2018 20:00:00	101180	1	0	92	10.4
08/01/2018 21:00:00	101170	0	0	94	10.1
08/01/2018 22:00:00	101120	0	0	92	10.1
08/01/2018 23:00:00	101080	0	0	92	10.1
09/01/2018 00:00:00	101020	0	0	93	10
09/01/2018 01:00:00	100970	0	0	94	9.8
09/01/2018 02:00:00	101040	-2	1	92	10.3
09/01/2018 03:00:00	100960	2	0	97	9.4
09/01/2018 04:00:00	100930	0	0	95	9.4
09/01/2018 05:00:00	100920	1	0	94	9.4
09/01/2018 06:00:00	100920	0	0	94	9.5
09/01/2018 07:00:00	100930	2	0	87	10.5
09/01/2018 08:00:00	100940	19	0	83	11.5
09/01/2018 09:00:00	100950	77	0	76	12.9
09/01/2018 10:00:00	100980	110	0	85	11.2
09/01/2018 11:00:00	100950	295	0	73	13.5
09/01/2018 12:00:00	100830	328	0	64	15.5
09/01/2018 13:00:00	100790	227	0	38	16.8
09/01/2018 14:00:00	100830	126	0	60	15
09/01/2018 15:00:00	100870	45	0	83	12.9
09/01/2018 16:00:00	100910	12	0	86	12.8
09/01/2018 17:00:00	100940	0	0	81	12.7
09/01/2018 18:00:00	100960	0	0	78	12.9
09/01/2018 19:00:00	100980	1	0	71	12.5
09/01/2018 20:00:00	101000	-2	0	61	11.9
09/01/2018 21:00:00	100940	-2	0	56	11.8
09/01/2018 22:00:00	100950	-1	0	61	11
09/01/2018 23:00:00	100920	-1	0	63	10.6
10/01/2018 00:00:00	100910	0	0	59	10.2
10/01/2018 01:00:00	100870	-2	0	62	9.3
10/01/2018 02:00:00	100850	-8	0	64	8.6
10/01/2018 03:00:00	100810	-9	0	64	8.2
10/01/2018 04:00:00	100780	-5	0	66	8.4
10/01/2018 05:00:00	100740	-2	0	69	8.1
10/01/2018 06:00:00	100740	-2	0	68	8.2
10/01/2018 07:00:00	100730	1	0	67	7.6
10/01/2018 08:00:00	100740	66	0	68	8.7
10/01/2018 09:00:00	100750	191	0	63	10
10/01/2018 10:00:00	100720	304	0	58	11.4
10/01/2018 11:00:00	100630	362	0	50	12.6
10/01/2018 12:00:00	100540	260	0	43	13.3
10/01/2018 13:00:00	100460	266	0	35	14.5
10/01/2018 14:00:00	100450	171	0	35	13.9
10/01/2018 15:00:00	100450	64	0	38	13.6
10/01/2018 16:00:00	100450	24	0	56	12.3
10/01/2018 17:00:00	100450	-3	0	59	11.5
10/01/2018 18:00:00	100470	-1	0	66	10.7
10/01/2018 19:00:00	100480	-1	0	68	10.1
10/01/2018 20:00:00	100460	0	0	76	9.4
10/01/2018 21:00:00	100450	0	0	80	9.8
10/01/2018 22:00:00	100440	-5	0.2	90	8.7
10/01/2018 23:00:00	100430	-2	0	91	8.2
11/01/2018 00:00:00	100380	-2	0	91	8
11/01/2018 01:00:00	100350	0	0	90	8.2
11/01/2018 02:00:00	100330	-7	0	91	7.9
11/01/2018 03:00:00	100320	-9	0	93	7.7
11/01/2018 04:00:00	100290	-10	0	95	7.3
11/01/2018 05:00:00	100290	-8	0.6	96	7.3
11/01/2018 06:00:00	100320	0	0.2	98	7.1
11/01/2018 07:00:00	100320	0	0	98	7.3
11/01/2018 08:00:00	100350	3	0	98	7.2
11/01/2018 09:00:00	100390	17	0	99	7.1
11/01/2018 10:00:00	100420	21	0	99	7
11/01/2018 11:00:00	100380	33	0.2	100	7
11/01/2018 12:00:00	100330	30	0	100	6.9
11/01/2018 13:00:00	100310	29	0	100	7.1
11/01/2018 14:00:00	100340	14	0	100	7.3
11/01/2018 15:00:00	100370	10	0	98	7.3
11/01/2018 16:00:00	100400	1	0	99	7.4
11/01/2018 17:00:00	100430	0	0	98	7.6
11/01/2018 18:00:00	100480	0	0	99	7.4
11/01/2018 19:00:00	100540	-2	0	98	7.7
11/01/2018 20:00:00	100580	1	0	98	7.5
11/01/2018 21:00:00	100610	0	0	98	7.4
11/01/2018 22:00:00	100650	2	0	98	7.2
11/01/2018 23:00:00	100690	-5	0	97	7.1
12/01/2018 00:00:00	100700	1	0	97	7
12/01/2018 01:00:00	100730	0	0	98	6.8
12/01/2018 02:00:00	100770	1	0	98	6.9
12/01/2018 03:00:00	100810	0	0	96	6.9
12/01/2018 04:00:00	100850	2	0	95	6.6
12/01/2018 05:00:00	100870	1	0	96	6.4
12/01/2018 06:00:00	100920	2	0	96	6.3
12/01/2018 07:00:00	101000	0	0	95	6.2
12/01/2018 08:00:00	101040	16	0	89	6.2
12/01/2018 09:00:00	101100	57	0	90	6.5
12/01/2018 10:00:00	101130	190	0	86	7.3
12/01/2018 11:00:00	101110	367	0	77	9.2
12/01/2018 12:00:00	101060	354	0	74	9.3
12/01/2018 13:00:00	101040	301	0	69	9.9
12/01/2018 14:00:00	101060	134	0	74	9.4
12/01/2018 15:00:00	101090	79	0	70	9.5
12/01/2018 16:00:00	101140	12	0	76	9.2
12/01/2018 17:00:00	101180	0	0	79	8.5
12/01/2018 18:00:00	101220	0	0	80	7.9
12/01/2018 19:00:00	101250	-1	0	81	7.6
12/01/2018 20:00:00	101290	-1	0	81	7.5
12/01/2018 21:00:00	101310	-2	0	79	7.5
12/01/2018 22:00:00	101360	-5	0	81	6.8
12/01/2018 23:00:00	101360	0	0	81	6.5
13/01/2018 00:00:00	101360	-2	0	83	5.8
13/01/2018 01:00:00	101350	-1	0	83	5.8
13/01/2018 02:00:00	101370	-6	0	82	5.8
13/01/2018 03:00:00	101360	-6	0	82	5.8
13/01/2018 04:00:00	101350	-3	0	83	5.8
13/01/2018 05:00:00	101340	-1	0	82	5.8
13/01/2018 06:00:00	101350	-3	0	82	5.8
13/01/2018 07:00:00	101360	3	0	81	6
13/01/2018 08:00:00	101370	19	0	82	5.7
13/01/2018 09:00:00	101400	48	0	80	6.1
13/01/2018 10:00:00	101400	132	0	76	6.9
13/01/2018 11:00:00	101360	141	0	76	7.2
13/01/2018 12:00:00	101320	111	0	76	7.4
13/01/2018 13:00:00	101280	85	0	78	7.6
13/01/2018 14:00:00	101260	166	0	74	7.6
13/01/2018 15:00:00	101240	65	0	77	7.6
