16770	2015	12	1	9	0	0.894	90
16770	2015	12	1	10	0	0.894	90
16770	2015	12	1	11	0	0.894	22.5
16770	2015	12	1	12	0	0.894	337.5
16771	2015	12	1	13	0	0.894	337.5
16771	2015	12	1	14	0	0.894	0
16771	2015	12	1	15	0	0.447	90
16771	2015	12	1	16	0	0	90
16771	2015	12	1	17	0	0.447	90
16771	2015	12	1	18	0	0.447	90
16771	2015	12	1	19	0	0	90
16771	2015	12	1	20	0	0.447	90
16771	2015	12	1	21	0	0	90
16771	2015	12	1	22	0	0.447	337.5
16771	2015	12	2	0	0	0.447	180
16771	2015	12	2	1	0	0	180
16771	2015	12	2	2	0	0	180
16771	2015	12	2	3	0	0	90
16771	2015	12	2	4	0	0	90
16771	2015	12	2	5	0	0	90
16771	2015	12	2	6	0	0	67.5
16771	2015	12	2	7	0	0	67.5
16771	2015	12	2	8	0	0	67.5
16771	2015	12	2	9	0	0.447	67.5
16771	2015	12	2	10	0	0	67.5
16771	2015	12	2	11	0	0.447	67.5
16772	2015	12	2	12	0	0.894	337.5
16772	2015	12	2	13	0	0.894	337.5
16772	2015	12	2	14	0	0.894	270
16772	2015	12	2	15	0	0.447	270
16772	2015	12	3	2	0	0.447	0
16772	2015	12	3	3	0	0.447	0
16772	2015	12	3	4	0	0.894	292.5
16772	2015	12	3	5	0	0.894	292.5
16772	2015	12	3	6	0	0.447	337.5
16772	2015	12	3	7	0	0.894	292.5
16772	2015	12	3	8	0	0.894	292.5
16772	2015	12	3	9	0	0.894	292.5
16772	2015	12	3	10	0	0.894	337.5
16772	2015	12	3	11	0	1.341	292.5
16772	2015	12	3	12	0	1.341	337.5
16773	2015	12	3	13	0	0.894	292.5
16773	2015	12	3	14	0	1.341	292.5
16773	2015	12	3	15	0	0.894	337.5
16773	2015	12	3	16	0	0.447	0
16773	2015	12	3	17	0	0.447	67.5
16773	2015	12	3	18	0	0.447	45
16773	2015	12	3	19	0	0.447	45
16773	2015	12	3	20	0	0.447	292.5
16773	2015	12	3	21	0	0.894	270
16773	2015	12	3	22	0	0.447	315
16773	2015	12	3	23	0	0.894	315
16773	2015	12	4	4	0	1.341	292.5
16773	2015	12	4	5	0	1.341	225
16773	2015	12	4	6	0	0.447	315
16773	2015	12	4	7	0	0.894	292.5
16773	2015	12	4	8	0	0.447	337.5
16773	2015	12	4	9	0	0.447	90
16773	2015	12	4	10	0	0.447	337.5
16773	2015	12	4	11	0	1.341	292.5
16774	2015	12	4	12	0	0.894	315
16774	2015	12	4	13	0	0.447	67.5
16774	2015	12	4	14	0	0.894	45
16774	2015	12	4	15	0	0.894	0
16774	2015	12	4	16	0	0.447	292.5
16774	2015	12	4	17	0	0.894	337.5
16774	2015	12	4	18	0	0.894	337.5
16774	2015	12	4	19	0	0.447	337.5
16774	2015	12	4	20	0	0	90
16774	2015	12	4	21	0	0.447	90
16774	2015	12	4	22	0	0.447	90
16774	2015	12	4	23	0	0.447	337.5
16774	2015	12	5	0	0	0.447	337.5
16774	2015	12	5	1	0	0.447	315
16774	2015	12	5	2	0	0.447	337.5
16774	2015	12	5	3	0	0.894	337.5
16774	2015	12	5	4	0	0.447	315
16774	2015	12	5	5	0	0.447	292.5
16774	2015	12	5	6	0	0.447	292.5
16774	2015	12	5	7	0	0.447	225
16774	2015	12	5	8	0	0.447	292.5
16774	2015	12	5	9	0	1.341	0
16774	2015	12	5	10	0	0.894	315
16774	2015	12	5	11	0	0.894	292.5
16774	2015	12	5	12	0	1.341	292.5
16775	2015	12	5	13	0	1.341	270
16775	2015	12	5	14	0	1.341	270
16775	2015	12	5	15	0	0.447	315
16775	2015	12	5	16	0	0.894	315
16775	2015	12	5	17	0	0.894	292.5
16775	2015	12	5	18	0	0.894	292.5
16775	2015	12	5	19	0	0.447	225
16775	2015	12	5	20	0	0.447	202.5
16775	2015	12	5	21	0	0.447	337.5
16775	2015	12	5	22	0	0.894	315
16775	2015	12	5	23	0	0.894	270
16775	2015	12	6	0	0	0.894	202.5
16775	2015	12	6	1	0	0.447	180
16775	2015	12	6	2	0	0.447	202.5
16775	2015	12	6	3	0	0.447	202.5
16775	2015	12	6	4	0	0	202.5
16775	2015	12	6	5	0	0.894	292.5
16775	2015	12	6	6	0	0.447	270
16775	2015	12	6	7	0	0.894	337.5
16775	2015	12	6	8	0	0.447	315
16775	2015	12	6	9	0	0.447	202.5
16775	2015	12	6	10	0	0.894	202.5
16775	2015	12	6	11	0	0.447	157.5
16776	2015	12	6	12	0	0.894	337.5
16776	2015	12	6	13	0	0.894	0
16776	2015	12	6	14	0	0.894	0
16776	2015	12	6	15	0	0.894	22.5
16776	2015	12	6	16	0	0.447	90
16776	2015	12	6	17	0	0.447	337.5
16776	2015	12	6	18	0	0.894	0
16776	2015	12	6	19	0	0.447	0
16776	2015	12	6	20	0	0.447	67.5
16776	2015	12	6	21	0	0.447	67.5
16776	2015	12	6	22	0	0.447	67.5
16776	2015	12	6	23	0	0.447	67.5
16776	2015	12	7	0	0	0.447	67.5
16776	2015	12	7	1	0	0.447	67.5
16776	2015	12	7	2	0	0	67.5
16776	2015	12	7	3	0	0.447	45
16776	2015	12	7	4	0	0.447	67.5
16776	2015	12	7	5	0	0.447	337.5
16776	2015	12	7	6	0	0.447	315
16776	2015	12	7	7	0	0.894	247.5
16776	2015	12	7	8	0	0.447	270
16776	2015	12	7	9	0	0.894	202.5
16776	2015	12	7	10	0	0.894	202.5
16776	2015	12	7	11	0	0.447	0
16776	2015	12	7	12	0	0.447	0
16777	2015	12	7	13	0	0.447	0
16777	2015	12	7	14	0	0.894	0
16777	2015	12	7	15	0	0.894	22.5
16777	2015	12	7	16	0	0.447	0
16777	2015	12	7	17	0	0.447	22.5
16777	2015	12	7	18	0	0.447	67.5
16777	2015	12	7	19	0	0	90
16777	2015	12	7	20	0	0.447	22.5
16777	2015	12	7	21	0	0.447	337.5
16777	2015	12	7	22	0	0.447	337.5
16777	2015	12	8	0	0	0.447	315
16777	2015	12	8	1	0	0.894	292.5
16777	2015	12	8	2	0	0.894	270
16777	2015	12	8	3	0	0.894	315
16777	2015	12	8	4	0	1.341	292.5
16777	2015	12	8	5	0	0.894	315
16777	2015	12	8	6	0	0.894	292.5
16777	2015	12	8	7	0	0.894	292.5
16777	2015	12	8	8	0	0.894	270
16777	2015	12	8	9	0	0.894	247.5
16777	2015	12	8	10	0	1.341	247.5
16777	2015	12	8	11	0	0.894	292.5
16778	2015	12	8	12	0	0.894	315
16778	2015	12	8	13	0	0.894	247.5
16778	2015	12	8	14	0	0.894	292.5
16778	2015	12	8	15	0	0.447	315
16778	2015	12	8	16	0	0.447	292.5
16778	2015	12	8	17	0	0	292.5
16778	2015	12	8	18	0	0	247.5
16778	2015	12	8	19	0	0	247.5
16778	2015	12	8	20	0	0.447	247.5
16778	2015	12	8	21	0	0.447	247.5
16778	2015	12	8	22	0	0.447	225
16778	2015	12	8	23	0	0.447	247.5
16778	2015	12	9	4	0	0.447	315
16778	2015	12	9	5	0	0.894	315
16778	2015	12	9	6	0	0.447	337.5
16778	2015	12	9	7	0	0.894	337.5
16778	2015	12	9	8	0	0.447	337.5
16778	2015	12	9	9	0	0.894	337.5
16778	2015	12	9	10	0	0.894	337.5
16778	2015	12	9	11	0	1.341	292.5
16778	2015	12	9	12	0	0.894	292.5
16779	2015	12	9	13	0	1.341	337.5
16779	2015	12	9	14	0	1.341	337.5
16779	2015	12	9	15	0	0.894	315
16779	2015	12	9	16	0	0.894	292.5
16779	2015	12	9	17	0	0.894	337.5
16779	2015	12	9	18	0	0.447	0
16779	2015	12	9	19	0	0.894	315
16779	2015	12	9	20	0	1.341	270
16779	2015	12	9	21	0	1.341	247.5
16779	2015	12	9	22	0	0.894	270
16779	2015	12	10	11	0	1.341	337.5
16780	2015	12	10	12	0	0.894	315
16780	2015	12	10	13	0	1.341	337.5
16780	2015	12	10	14	0	0.894	292.5
16780	2015	12	10	15	0	0.894	337.5
16780	2015	12	10	16	0	1.341	337.5
16780	2015	12	10	17	0	0.447	337.5
16780	2015	12	10	18	0	0.447	292.5
16780	2015	12	10	19	0	0.447	157.5
16780	2015	12	10	20	0	0.447	270
16780	2015	12	10	21	0	1.341	270
16780	2015	12	10	22	0	0.894	270
16780	2015	12	11	1	0	0.447	315
16780	2015	12	11	2	0	1.341	315
16780	2015	12	11	3	0	1.341	292.5
16780	2015	12	11	4	0	1.341	292.5
16780	2015	12	11	5	0	0.894	292.5
16780	2015	12	11	6	0	0.894	315
16780	2015	12	11	7	0	1.341	270
16780	2015	12	11	8	0	0.894	337.5
16780	2015	12	11	9	0	0.894	337.5
16780	2015	12	11	10	0	0.894	337.5
16780	2015	12	11	11	0	1.341	337.5
16780	2015	12	11	12	0	0.894	337.5
16781	2015	12	11	13	0	1.341	337.5
16781	2015	12	11	14	0	0.894	0
16781	2015	12	11	15	0	1.341	292.5
16781	2015	12	11	16	0	0.894	270
16781	2015	12	12	0	0	0.447	337.5
16781	2015	12	12	1	0	0.447	337.5
16781	2015	12	12	2	0	0	22.5
16781	2015	12	12	3	0	0.447	292.5
16781	2015	12	12	4	0	0.894	0
16781	2015	12	12	5	0	0.447	0
16781	2015	12	12	6	0	0.447	45
16781	2015	12	12	7	0	0.447	315
16781	2015	12	12	8	0	0	337.5
16781	2015	12	12	9	0	0.447	0
16781	2015	12	12	10	0	0.447	0
16781	2015	12	12	11	0	0.447	337.5
16782	2015	12	12	12	0	0.447	337.5
16782	2015	12	12	13	0	0.894	337.5
16782	2015	12	12	14	0	0.447	22.5
16782	2015	12	12	15	0	0.447	22.5
16782	2015	12	12	16	0	0.894	22.5
16782	2015	12	12	17	0	0.447	22.5
16782	2015	12	12	18	0	0	67.5
16782	2015	12	12	19	0	0.447	90
16782	2015	12	12	20	0	0.447	67.5
16782	2015	12	12	21	0	0.447	90
16782	2015	12	12	22	0	0.447	90
16782	2015	12	12	23	0	0.447	337.5
16782	2015	12	13	4	0	0	90
16782	2015	12	13	5	0	0.447	0
16782	2015	12	13	6	0	0.447	67.5
16782	2015	12	13	7	0	0	67.5
16782	2015	12	13	8	0	0	67.5
16782	2015	12	13	9	0	0.447	45
16782	2015	12	13	10	0	0.894	315
16782	2015	12	13	11	0	0.894	315
16782	2015	12	13	12	0	0.894	337.5
16783	2015	12	13	13	0	0.894	337.5
16783	2015	12	13	14	0	0.894	337.5
16783	2015	12	13	15	0	0.447	337.5
16783	2015	12	13	16	0	0.447	337.5
16783	2015	12	13	17	0	0.447	67.5
16783	2015	12	13	18	0	0	67.5
16783	2015	12	13	19	0	0.447	45
16783	2015	12	13	20	0	0.447	337.5
16783	2015	12	13	21	0	0.447	337.5
16783	2015	12	13	22	0	0	45
16783	2015	12	13	23	0	0.447	22.5
16783	2015	12	14	6	0	0.447	337.5
16783	2015	12	14	7	0	0.447	292.5
16783	2015	12	14	8	0	0.447	270
16783	2015	12	14	9	0	0.894	292.5
16783	2015	12	14	10	0	0.894	315
16783	2015	12	14	11	0	0.894	315
16784	2015	12	14	12	0	1.341	315
16784	2015	12	14	13	0	1.341	292.5
16784	2015	12	14	14	0	1.341	315
16784	2015	12	14	15	0	1.341	292.5
16784	2015	12	14	16	0	1.341	270
16784	2015	12	14	17	0	0.894	315
16784	2015	12	14	18	0	0.894	270
16784	2015	12	15	0	0	0	247.5
16784	2015	12	15	1	0	0.447	247.5
16784	2015	12	15	2	0	0.447	247.5
16784	2015	12	15	3	0	0.447	247.5
16784	2015	12	15	4	0	0	247.5
16784	2015	12	15	5	0	0	247.5
16784	2015	12	15	6	0	0	247.5
16784	2015	12	15	7	0	0.447	247.5
16784	2015	12	15	8	0	0	247.5
16784	2015	12	15	9	0	0	247.5
16784	2015	12	15	10	0	0.447	247.5
16784	2015	12	15	11	0	0.447	247.5
16784	2015	12	15	12	0	0.894	270
16785	2015	12	15	13	0	0.894	315
16785	2015	12	15	14	0	0.447	315
16785	2015	12	15	15	0	0.894	337.5
16785	2015	12	15	16	0	0.894	337.5
16785	2015	12	15	17	0	0.447	0
16785	2015	12	15	18	0	0.447	0
16785	2015	12	15	19	0	0.447	292.5
16785	2015	12	15	20	0	0.447	292.5
16785	2015	12	15	21	0	0	292.5
16785	2015	12	15	22	0	0.447	315
16786	2015	12	17	0	0	0.447	270
16786	2015	12	17	1	0	0.447	270
16786	2015	12	17	2	0	0	270
16786	2015	12	17	3	0	0.447	247.5
16786	2015	12	17	4	0	0	225
16786	2015	12	17	5	0	0	225
16786	2015	12	17	6	0	0.447	225
16786	2015	12	17	7	0	0	225
16786	2015	12	17	8	0	0	225
16786	2015	12	17	9	0	0.894	225
16786	2015	12	17	10	0	0.894	247.5
16786	2015	12	17	11	0	0.447	292.5
16787	2015	12	18	0	0	0	270
16787	2015	12	18	1	0	0	202.5
16787	2015	12	18	2	0	0.447	202.5
16787	2015	12	18	3	0	0	202.5
16787	2015	12	18	4	0	0	202.5
16787	2015	12	18	5	0	0	202.5
16787	2015	12	18	6	0	0	202.5
16787	2015	12	18	7	0	0	202.5
16787	2015	12	18	8	0	0	0
16787	2015	12	18	9	0	0.447	247.5
16787	2015	12	18	10	0	0.447	337.5
16787	2015	12	18	11	0	0.447	0
16788	2015	12	18	12	0	0.894	337.5
16788	2015	12	18	13	0	0.894	292.5
16788	2015	12	18	14	0	0.894	315
16788	2015	12	18	15	0	0	315
16788	2015	12	18	16	0	0.447	337.5
16790	2015	12	20	12	0	0.894	315
16790	2015	12	20	13	0	0.894	315
16790	2015	12	20	14	0	0.894	315
16790	2015	12	20	15	0	0.894	315
16790	2015	12	20	16	0	0	337.5
16790	2015	12	20	17	0	0.447	45
16790	2015	12	20	18	0	0.447	45
16790	2015	12	20	19	0	0	45
16790	2015	12	20	20	0	0	45
16790	2015	12	20	21	0	0	45
16790	2015	12	20	22	0	0.894	22.5
16790	2015	12	20	23	0	0.447	0
16790	2015	12	21	12	0	0.894	90
16791	2015	12	21	13	0	0.447	90
16791	2015	12	21	14	0	0.894	270
16791	2015	12	21	15	0	0.894	0
16791	2015	12	21	16	0	0.447	0
16791	2015	12	21	17	0	0.894	337.5
16791	2015	12	21	18	0	0.447	337.5
16791	2015	12	21	19	0	0.447	247.5
16791	2015	12	21	20	0	0.447	315
16791	2015	12	21	21	0	0.447	292.5
16791	2015	12	21	22	0	0.447	292.5
16791	2015	12	21	23	0	0.447	0
16792	2015	12	23	0	0	0.447	157.5
16792	2015	12	23	1	0	0.447	157.5
16792	2015	12	23	2	0	0.447	112.5
16792	2015	12	23	3	0	0.447	112.5
16792	2015	12	23	4	0	0.447	112.5
16792	2015	12	23	5	0	0.894	112.5
16792	2015	12	23	6	0	0.447	90
16792	2015	12	23	7	0	0.447	90
16792	2015	12	23	8	0	0	90
16792	2015	12	23	9	0	0	90
16792	2015	12	23	10	0	0.447	90
16792	2015	12	23	11	0	0.447	45
16792	2015	12	23	12	0	0.447	0
16793	2015	12	23	13	0	0.447	22.5
16793	2015	12	24	11	0	0.894	292.5
16794	2015	12	24	12	0	1.341	337.5
