"lon"	"lat"	"2016101400000"	"2016101400300"	"2016101401000"	"2016101401300"	"2016101402000"	"2016101402300"	"2016101403000"	"2016101403300"	"2016101404000"	"2016101404300"	"2016101405000"	"2016101405300"	"2016101406000"	"2016101406300"	"2016101407000"	"2016101407300"	"2016101408000"	"2016101408300"	"2016101409000"	"2016101409300"	"2016101410000"	"2016101410300"	"2016101411000"	"2016101411300"	"2016101412000"	"2016101412300"	"2016101413000"	"2016101413300"	"2016101414000"	"2016101414300"	"2016101415000"	"2016101415300"	"2016101416000"	"2016101416300"	"2016101417000"	"2016101417300"	"2016101418000"	"2016101418300"	"2016101419000"	"2016101419300"	"2016101420000"	"2016101420300"	"2016101421000"	"2016101421300"	"2016101422000"	"2016101422300"	"2016101423000"	"2016101423300"
9.75	45	0	0	0.866469	1.70751	1.27462	0.906253	0	0.100444	0.199361	0.226582	0.302574	0.386815	3.42055	0.160252	1.45848	2.94337	2.64451	3.72448	3.61231	3.50344	1.72564	0	7.48462	9.17003	15.3953	17.8543	13.0909	12.6971	9.32186	6.5206	5.28667	2.9783	2.24484	2.20007	1.78488	0.20446	0.690742	1.44834	1.61894	2.24906	0.0165778	0.0165437	0.113457	0.145264	0.15796	0.0449384	0.0044357	0.00334764
9.85	44	0	0	0	0	0.823336	0.856223	1.58	1.06863	1.4857	0.8074	0.46859	0	0.71	0.15	0.1199	0.135976	0.0885964	0	0	0	0.134351	0.18	8.41932	9.92558	31.66	11.65	31.66	16.7966	14.2553	12.97	8.33252	4.37072	10.8886	10.94	11.37	27.25	2.83	2.26211	2.06284	1.67152	0	0	0.112144	0.290912	0.0480348	0	0	0
9.85	44.1	0	0	0	0	0.216651	0.263508	0.442417	0.462396	0.519397	0.898245	0.502602	0.519359	0	3.56819	2.26852	1.48921	1.08117	0	0	0	1.16888	2.30345	7.90273	9.1636	13.8207	10.8055	5.38113	6.19849	8.46101	14.0467	11.2094	1.65812	4.62304	5.01687	5.62639	2.55351	0.625154	0.457003	0.405835	0.303384	0.163502	0.163166	0.21759	0.281565	0.276404	0.0679871	0.043748	0.0330168
9.85	44.2	0	0	0	0	0.719574	0.8752	1.46942	1.08786	0.796434	0.984557	0.320012	0	0.335228	3.54225	2.25203	1.47838	1.07331	0	0	0	0	0	7.97768	9.77411	16.4094	15.6663	10.1071	9.32343	8.68565	12.8001	3.92257	2.43723	2.56834	2.31608	2.1287	3.02823	0.687218	0.436907	0.355353	0.208229	0	0	0.0969659	0.190257	0.218289	0	0	0
9.85	44.3	0	0	0	0	0.719574	0.8752	1.46942	1.08786	0.796434	0.984557	0.320012	0	0.335228	3.54225	2.25203	1.47838	1.07331	0	0	0	0	0	7.97768	9.77411	16.4094	15.6663	10.1071	9.32343	8.68565	12.8001	3.92257	2.43723	2.56834	2.31608	2.1287	3.02823	0.687218	0.436907	0.355353	0.208229	0	0	0.0969659	0.190257	0.218289	0	0	0
9.85	44.4	0	0	0	0	0.868512	1.05635	1.77356	1.52367	1.24397	1.49692	1.02079	0.811202	0	2.05572	1.55103	1.18963	1.08996	0.670123	0.330052	0	0	0	6.67502	8.17812	13.73	16.1837	12.8633	11.7837	12.2133	11.8304	3.6247	2.84749	1.82987	1.57995	1.31002	2.22703	0.639892	0.520603	0.479943	0.411623	0.312388	0.311746	0.343306	0.389908	0.384654	0.129897	0.0835854	0.0630822
9.85	44.5	0	0	0.583988	1.15084	0.587274	0.465388	0	0.589562	0.893317	1.46162	1.77598	2.27044	3.06197	0	1.32393	1.85901	2.53343	3.63478	1.79022	0	0.615698	1.21333	8.47414	10.1091	16.1482	6.70195	9.59728	6.11877	5.42001	3.09842	6.07312	2.07176	2.35328	2.12858	1.44246	2.33813	0.895677	2.01467	2.26665	3.19736	0.0260371	0.0259836	0.106201	0.161462	0.226807	0.0191414	0.00696672	0.00525781
9.85	44.6	0	0	0.583988	1.15084	0.587274	0.465388	0	0.589562	0.893317	1.46162	1.77598	2.27044	3.06197	0	1.32393	1.85901	2.53343	3.63478	1.79022	0	0.615698	1.21333	8.47414	10.1091	16.1482	6.70195	9.59728	6.11877	5.42001	3.09842	6.07312	2.07176	2.35328	2.12858	1.44246	2.33813	0.895677	2.01467	2.26665	3.19736	0.0260371	0.0259836	0.106201	0.161462	0.226807	0.0191414	0.00696672	0.00525781
9.85	44.7	0	0	0	0	0	0	0	1.10333	1.67134	2.52315	3.32365	4.249	3.25844	0.495283	1.67453	2.29162	2.75187	3.73287	1.83853	0	0	0	6.63563	8.12986	13.649	5.72964	12.1631	9.20458	7.60479	5.74007	6.33083	4.91885	3.3782	2.79152	1.25645	1.99677	0.787239	1.5603	1.73438	2.37736	0	0	0.102728	0.140228	0.198824	0.132121	0	0
9.85	44.8	0	0	0	0	0	0	0	1.10333	1.67134	2.52315	3.32365	4.249	3.25844	0.495283	1.67453	2.29162	2.75187	3.73287	1.83853	0	0	0	6.63563	8.12986	13.649	5.72964	12.1631	9.20458	7.60479	5.74007	6.33083	4.91885	3.3782	2.79152	1.25645	1.99677	0.787239	1.5603	1.73438	2.37736	0	0	0.102728	0.140228	0.198824	0.132121	0	0
9.85	44.9	0	0	0	0	0	0	0	0.814657	1.23405	1.84257	2.45405	3.13729	5.03329	1.04751	2.21694	3.0393	3.2853	4.25813	2.09723	0	0	0	6.30466	7.72436	12.9682	11.3812	12.3344	11.9539	12.2318	5.74035	5.5733	4.49827	2.16628	2.05951	1.54508	1.06322	0.806583	1.58321	1.75809	2.40404	0	0	0.102024	0.132347	0.17536	0.161885	0	0
9.85	45	0	0	0	0	0.38031	0.703938	0	0.255349	0.400756	0.576171	0.769205	0.983363	6.04527	1.08009	1.99217	3.3256	2.82543	3.58417	3.35783	3.13816	1.54572	0	7.15024	8.76035	14.7075	15.4974	12.4989	12.1135	12.2542	5.86256	5.18407	4.17599	2.20915	2.15605	1.71954	0.198822	0.832903	1.48079	1.62668	2.16555	2.43423	2.42922	2.12398	1.86939	1.57947	1.20788	0.651323	0.491556
9.95	44	0	0	0	0	1.10994	1.15428	2.13	1.61539	2.0238	1.32714	1.01156	0.54	0	0.23	0.183847	0.339828	0.135848	0	0	0	0	0	7.68707	9.09236	29.37	10.27	28.61	13.4837	16.0148	8.95	9.95031	7.72654	6.15856	6.29024	8.39	17.3	1.83	1.46278	1.34362	1.08088	0	0	0.151838	0.249748	0.134093	0	0	0
9.95	44.1	0	0	0	0	0.346565	0.421519	0.707709	0.78394	0.867416	1.38143	0.937344	1.00128	0	5.27375	3.35285	2.20104	1.59796	0	0	0	0	0	7.1769	8.79301	14.7623	5.59877	5.78749	6.17312	6.9729	4.79145	11.8007	9.00743	2.17377	1.96038	2.09167	2.74696	0.681498	0.860985	0.917859	1.02496	1.17427	1.17186	1.05882	0.990064	0.863905	0.488285	0.314199	0.237127
9.95	44.2	0	0	0	0	0.602171	0.732406	1.22967	0.957364	0.764363	0.992038	0.409375	0.180991	0	1.39469	0.886694	0.582086	0.422597	0	0	0	0	0	6.70804	8.21858	13.7979	18.69	9.44879	8.71183	8.70228	2.60308	9.7061	3.22027	2.41397	2.16759	1.98558	4.02439	0.745257	3.42382	4.02698	6.25483	0.314072	0.313427	0.340609	0.376005	0.357981	0.130597	0.084036	0.0634223
9.95	44.3	0	0	0	0	0.602171	0.732406	1.22967	0.957364	0.764363	0.992038	0.409375	0.180991	0	1.39469	0.886694	0.582086	0.422597	0	0	0	0	0	6.70804	8.21858	13.7979	18.69	9.44879	8.71183	8.70228	2.60308	9.7061	3.22027	2.41397	2.16759	1.98558	4.02439	0.745257	3.42382	4.02698	6.25483	0.314072	0.313427	0.340609	0.376005	0.357981	0.130597	0.084036	0.0634223
9.95	44.4	0	0	0	0	0.214651	0.261075	0.438332	0.583068	0.698495	1.16145	0.874329	0.995718	0	1.45028	0.922035	0.605286	0.43944	0	0	0	0	0	4.64877	5.69559	9.56214	20.4014	9.71366	9.23151	12.3752	12.1813	9.92252	3.451	2.54591	2.08003	1.35288	5.95807	1.04442	3.18596	3.6682	5.44939	0.32469	0.324023	0.348875	0.379785	0.370626	0.135012	0.0868771	0.0655665
9.95	44.5	0.0818402	0.090975	0.375658	0.651988	0.332709	0.263657	0	0.439657	0.675776	1.10188	1.32441	1.69315	2.90615	0	0.388434	0.611895	0.743298	1.06643	0.525243	0	0	0	7.28547	8.92603	14.9856	4.90254	5.95886	4.54098	5.12116	1.98629	2.67519	4.61794	1.59854	1.57637	1.38484	2.82528	1.03105	2.00408	2.22319	3.0325	0.621663	0.620385	0.582509	0.559502	0.548964	0.283745	0.166338	0.125536
9.95	44.6	0.0818402	0.090975	0.375658	0.651988	0.332709	0.263657	0	0.439657	0.675776	1.10188	1.32441	1.69315	2.90615	0	0.388434	0.611895	0.743298	1.06643	0.525243	0	0	0	7.28547	8.92603	14.9856	4.90254	5.95886	4.54098	5.12116	1.98629	2.67519	4.61794	1.59854	1.57637	1.38484	2.82528	1.03105	2.00408	2.22319	3.0325	0.621663	0.620385	0.582509	0.559502	0.548964	0.283745	0.166338	0.125536
9.95	44.7	0	0	0	0	0	0	0	0.85146	1.2898	1.95299	2.56491	3.27902	4.86218	0.348396	1.53528	2.17456	2.61958	3.60693	1.7765	0	0	0	6.35914	7.79111	13.0802	5.29767	11.5944	8.80872	8.3416	5.5436	5.02763	4.90049	3.26542	2.70944	1.21426	1.92643	1.62927	1.95557	2.02904	2.30044	1.38334	1.38049	1.22913	1.10103	0.972869	0.722769	0.370138	0.279345
