"lon"	"lat"	"201610140012"	"201610140027"	"201610140042"	"201610140057"	"201610140112"	"201610140127"	"201610140142"	"201610140157"	"201610140212"	"201610140227"	"201610140242"	"201610140257"	"201610140312"	"201610140327"	"201610140342"	"201610140357"	"201610140412"	"201610140427"	"201610140442"	"201610140457"	"201610140512"	"201610140527"	"201610140542"	"201610140557"	"201610140612"	"201610140627"	"201610140642"	"201610140657"	"201610140712"	"201610140727"	"201610140742"	"201610140757"	"201610140812"	"201610140827"	"201610140842"	"201610140857"	"201610140912"	"201610140927"	"201610140942"	"201610140957"	"201610141012"	"201610141027"	"201610141042"	"201610141057"	"201610141112"	"201610141127"	"201610141142"	"201610141157"	"201610141212"	"201610141227"	"201610141242"	"201610141257"	"201610141312"	"201610141327"	"201610141342"	"201610141357"	"201610141427"	"201610141442"	"201610141457"	"201610141512"	"201610141527"	"201610141542"	"201610141557"	"201610141612"	"201610141627"	"201610141642"	"201610141657"	"201610141712"	"201610141727"	"201610141742"	"201610141757"	"201610141812"	"201610141827"	"201610141842"	"201610141857"	"201610141912"	"201610141927"	"201610141942"	"201610141957"	"201610142012"	"201610142027"	"201610142042"	"201610142057"	"201610142112"	"201610142127"	"201610142142"	"201610142157"	"201610142212"	"201610142227"	"201610142242"	"201610142257"	"201610142312"	"201610142327"	"201610142342"	"201610142357"
9.75	44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.71170055284165e-05	0.00155818741768599	0.00343191856518388	0.00191319221630692	0.00344574870541692	0.00379765359684825	0.00379765289835632	0.00256467214785516	0.00256467191502452	0.00344586651772261	0.00256467144936323	0.000156882684677839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.08908163080923e-05	NA	5.50795157323591e-05	0.000337365141604096	0.00149691361002624	0.00305784004740417	0.00305783981457353	0.00249278754927218	0.00388145889155567	0.00305784004740417	0.00192690105177462	0.00149691442493349	0.00149691314436495	0.00249278801493347	0.00192690105177462	0.00431263679638505	0.00305784353986382	0.00388145656324923	0.00388145796023309	0.00388145702891052	0.00305342953652143	0.0024883768055588	0.0019224917050451	0.00241589779034257	0.00241589825600386	0.00184285873547196	0.001842858386226	0.00184285861905664	0.00184285920113325	0.0013881956692785	0.000895621546078473	0.00058210181305185	0.000692727335263044	0.00058210117276758	0.00113880902063102	0.00113880902063102	0.00113880878780037	0.00113880867138505	0.000648623507004231	0.000648625486064702	0.00064862024737522	0.00044811045518145	0.00026071589672938	7.26011930964887e-05	NA	0.000470760278403759	0.000470761209726334	0.00023830276040826	NA	NA	NA	NA	NA	NA	NA	NA
9.75	44.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000433328532380983	0.00074541789945215	0.00123107666149735	0.001920823357068	0.00375354615971446	0.00375354546122253	0.0037535463925451	0.00192082254216075	0.00255453865975142	0.00255453865975142	0.00123119680210948	0.000159985720529221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000326755514834076	0.00114310043863952	0.00300741451792419	0.00300741428509355	0.00244474620558321	0.00300741638056934	0.00300741451792419	0.0030074140522629	0.00146448949817568	0.00146448821760714	0.00188660877756774	0.00188660831190646	0.00382614345289767	0.00300741801038384	0.0030074140522629	0.00382602564059198	0.00382614391855896	0.0030028847977519	0.00188207824248821	0.00188207975588739	0.00180065853055567	0.00180065899621695	0.00180065864697099	0.00180065829772502	0.00135314685758203	0.00135314743965864	0.00135314813815057	0.000885131128598005	0.000574949255678803	0.000685097940731794	0.000574948615394533	0.000875833327881992	0.000875833327881992	0.000875833036843687	0.00113260978832841	0.000639802019577473	0.000639803998637944	0.000639798759948462	0.000443818920757622	0.000359421188477427	0.000259521359112114	NA	0.000277641229331493	0.000559214502573013	0.000465754070319235	7.06935898051597e-05	NA	NA	NA	NA	NA	NA	NA
9.75	44.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000527741736732423	0.000744464341551065	0.00123846938367933	0.00337517587468028	0.00371110695414245	0.00371122709475458	0.00254190294072032	0.00254190247505903	0.00254190247505903	0.00192368356510997	6.85521881678142e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.76749594579451e-05	6.05611785431392e-05	0.000801446614786983	0.00240874546580017	0.00240874523296952	0.00185609073378146	0.00378561462275684	0.00240874546580017	0.00296986312605441	0.0024087461642921	0.00143981189467013	0.00185609119944274	0.00240874500013888	0.00296986312605441	0.00296986708417535	0.00296986312605441	0.00378561369143426	0.00378561276011169	0.00296533387154341	0.00185144145507365	0.00185144296847284	0.00176859123166651	0.00176859169732779	0.00176859134808183	0.00132644374389201	0.00132644397672266	0.00176859181374311	0.00176859251223505	0.000696303613949567	0.000867965689394623	0.000567795999813825	0.000491978949867189	0.00086796551477164	0.00086796551477164	0.000867965223733336	0.00112521881237626	0.000743990938644856	0.000743992917705327	0.000630977272521704	0.00055349146714434	0.000439052993897349	0.000285270565655082	0.000232580190640874	0.000383499078452587	0.000645283609628677	0.000645283260382712	0.000166299432748929	NA	NA	NA	NA	NA	NA	NA
9.75	44.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000231864294619299	0.000328662368701771	0.000524167320691049	0.00192964402958751	0.00368559616617858	0.00335455290041864	0.00192964402958751	0.00192964368034154	0.0019296434475109	0.00159514276310802	0.000618107034824789	NA	NA	0.000456873618531972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.95958884130232e-05	4.48255523224361e-05	0.000570776639506221	0.00183010357432067	0.00237775081768632	0.00237775058485568	0.00293720210902393	0.00237775105051696	0.00293719978071749	0.00237775174900889	0.00141895026899874	0.00110543030314147	0.00183010310865939	0.00183010310865939	0.00374949583783746	0.00183010310865939	0.00293720117770135	0.00293720024637878	0.00293255131691694	0.00182545382995158	0.00141430250369012	0.00100565177854151	0.00174141197931021	0.00174141163006425	0.00130391318816692	0.00130391342099756	0.00130391400307417	0.00174141279421747	0.0008691570837982	0.000863912573549896	0.000563742883969098	0.000563742942176759	0.000563743407838047	0.000863912398926914	0.000863912107888609	0.000672938767820597	0.000738030474167317	0.000738032453227788	0.000554206490051001	0.000549438351299614	0.000490789825562388	0.000218036526348442	0.000457885762443766	0.000165346064022742	0.000550631433725357	0.000550631084479392	0.000322225183481351	3.06402143905871e-05	NA	NA	NA	NA	NA	NA
9.75	44.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000440243980847299	0.000966194551438093	0.00364101189188659	0.00364089361391962	0.00331759778782725	0.00252354424446821	0.00193226605188102	0.00160086480900645	0.00096619816031307	NA	NA	0.000700000964570791	0.000699999975040555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000425460544647649	0.00139308231882751	0.00370741123333573	0.00234019965864718	0.00139308406505734	0.00289821880869567	0.00234019965864718	0.0028982195071876	0.00139308185316622	0.000555756269022822	0.00179815501905978	0.00139308185316622	0.00234020361676812	0.00179815501905978	0.00289821974001825	0.00234020012430847	0.00289345066994429	0.0023355504963547	0.00108290067873895	0.000982286757789552	0.00127589970361441	0.00170791381970048	0.00127589900512248	0.00127589923795313	0.00127589982002974	0.0017079149838537	0.00111663562711328	0.00066459464142099	0.000556113489437848	0.000556113547645509	0.000352981413016096	0.000664594466798007	0.000855567457620054	0.000664594117552042	0.000727540056686848	0.000727542035747319	0.000616910576354712	0.000541808956768364	0.000484352523926646	0.000388982647564262	0.000544431677553803	0.000268819741904736	0.000544432550668716	0.000544432201422751	0.000376107782358304	0.000228289209189825	NA	NA	NA	NA	NA	NA
9.75	44.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000168446800671518	0.000238302643992938	0.00329578178934753	0.00361383310519159	0.00329566327854991	0.00251782219856977	0.00193798809777945	0.00160789815708995	0.00126207561697811	8.69066352606751e-05	NA	0.000295821868348867	0.00261819665320218	0.00043702544644475	NA	NA	NA	0.000700237462297082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000203492832952179	0.00106621044687927	0.00177145237103105	0.00230837077833712	0.00177145435009152	0.0028647209983319	0.0017714521382004	0.00286472169682384	0.0017714521382004	0.00177145260386169	0.00137162418104708	0.00106620998121798	0.00230837473645806	0.0017714521382004	0.00230837217532098	0.0028647209983319	0.00285995285958052	0.00230360240675509	0.00136685720644891	0.00125289184506983	0.00125289231073111	0.00125289196148515	0.00125289161223918	0.00125289184506983	0.000963094586040825	0.00125289312563837	0.00111067516263574	0.000659826269838959	0.000659825571347028	0.000479104346595705	0.000351074064383283	0.00055206089746207	0.000659825804177672	0.000659825745970011	0.000721341173630208	0.000611432187724859	0.000611426949035376	0.000608089321758598	0.000481014663819224	0.000481012219097465	0.000373724004020914	0.000315549783408642	0.000541571527719498	0.000632885494269431	0.000315549463266507	0.000135305963340215	NA	NA	NA	NA	NA	NA
9.75	44.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00011957019160036	0.000779273686930537	0.00323760858736932	0.00249612657353282	0.00249612610787153	0.00249612610787153	0.00194156495854259	0.00127316208090633	0.000285509304376319	8.33903104648925e-05	0.00013226670853328	0.00170606677420437	0.00260550202801824	0.000420691940234974	NA	NA	0.000680746743455529	0.00171959691215307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000396492658182979	0.00133157009258866	0.00172221870161593	0.00225055660121143	0.00172221928369254	0.00225055427290499	0.00225055543705821	0.00225055427290499	0.00172221916727722	0.000396492221625522	0.00133156985975802	0.00172210356686264	0.00172221870161593	0.00225055566988885	0.00225055473856628	0.0017173319356516	0.00171733100432903	0.00171733251772821	0.00092709285672754	0.000666144187562168	0.00120961898937821	0.00120961864013225	0.00120961887296289	0.0012096194550395	0.00120962015353143	0.00109470111783594	0.000838163367006928	0.000838162668514997	0.000468852347694337	0.000468852842459455	0.000468852842459455	0.000646951200906187	0.000646951142698526	0.000597125093918294	0.000705130689311773	0.000852706551086158	0.000594022625591606	0.000594025070313364	0.000525119656231254	0.00036537935375236	0.000531557016074657	0.000531557947397232	0.000707033672370017	0.000365378946298733	0.000107887834019493	0.00015867140609771	NA	NA	NA	NA	NA
9.75	44.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00248957029543817	0.00351381627842784	0.00248956959694624	0.00248956959694624	0.00248957006260753	0.0019470521947369	0.000409367756219581	0.000411037035519257	5.82377397222444e-05	0.000274005578830838	0.00230658473446965	0.00133449072018266	5.54944199393503e-05	NA	0.000958087155595422	0.00171083502937108	0.00171083502937108	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000385883031412959	0.00169420475140214	0.0016942045185715	0.00221729720942676	0.00101447373162955	0.0016942045185715	0.00169420579914004	0.00221729488112032	0.00130915897898376	0.00130915851332247	0.00101447314955294	0.00050724163884297	0.00130915851332247	0.0010144745465368	0.00169420498423278	0.00168931775260717	0.00221240730024874	0.00168931833468378	0.00047826991067268	0.000906946952454746	0.00118541950359941	0.00118541915435344	0.00118541938718408	0.00118541996926069	0.000906947825569659	0.0010882638162002	0.000833394995424896	0.000641944177914411	0.000535371131263673	0.000465276563772932	0.000342490995535627	0.000641944410745054	0.000535371247678995	0.000591164629440755	0.000698216550517827	0.000698211311828345	0.000588300579693168	0.000520353729370981	0.000418308132793754	0.000702980032656342	0.000362756662070751	0.000437144190073013	0.000618818798102438	0.000306251138681546	0.000220421396079473	NA	NA	NA	NA	NA	NA
9.75	44.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.000795129570178688	0.00317323533818126	0.00247419159859419	0.00194919377099723	0.00317323533818126	0.00194907875265926	0.000621917948592454	0.000647548295091838	3.9402671973221e-05	0.000399950193241239	0.00168645801022649	0.00132209295406938	0.000930729031097144	NA	0.000944378087297082	0.00202256720513105	0.00202256720513105	0.00131523841992021	0.000814976578112692	3.67204447684344e-05	NA	NA	NA	NA	NA	NA	0.00026703136973083	0.00166034931316972	0.00166034908033907	0.00166035129223019	0.0012817409588024	0.00128174037672579	0.00128174165729433	0.00217759818769991	0.00128174084238708	0.00166034908033907	0.000991704175248742	0.000184184478712268	0.000991704175248742	0.000695351278409362	0.00128174084238708	0.00165546231437474	0.00165546138305217	0.00127685419283807	0.000882270163856447	0.000882270629517734	0.000882270338479429	0.00156367023009807	0.00115573627408594	0.00115573685616255	0.000630620692390949	0.00107729656156152	0.000632884970400482	0.000527026422787458	0.000632884330116212	0.000337961042532697	0.000268581236014143	0.000527026655618101	0.00052702659741044	0.000581389467697591	0.000687010877300054	0.000687005638610572	0.000686052197124809	0.000512009079102427	0.000460031384136528	0.000800731650087982	0.000357034616172314	0.000521544367074966	0.000521544017829001	0.000430705636972561	0.00030148372752592	6.42576487734914e-05	NA	NA	NA	NA	NA
