"lon" "lat" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23"
"1" 44 9.75 0.113487243652344 0.105857849121094 0.410556793212891 0.266075134277344 0.356197357177734 0.946998596191406 0.470638275146484 0.553131103515625 0.513076782226562 0.303745269775391 0.209808349609375 0.115394592285156 6.62755966186523 0.0777244567871094 6.53600692749023 6.4539909362793 3.1743049621582 5.35726547241211 6.21557235717773 5.20801544189453 6.2255859375 5.1732063293457 4.42695617675781 3.34310531616211
"2" 44.1 9.75 0.113487243652344 0.105857849121094 0.410556793212891 0.266075134277344 0.356197357177734 0.946998596191406 0.470638275146484 0.553131103515625 0.513076782226562 0.303745269775391 0.209808349609375 0.115394592285156 6.62755966186523 0.0777244567871094 6.53600692749023 6.4539909362793 3.1743049621582 5.35726547241211 6.21557235717773 5.20801544189453 6.2255859375 5.1732063293457 4.42695617675781 3.34310531616211
"3" 44.2 9.75 0.337123870849609 0.0400543212890625 0.154495239257812 0.0300407409667969 0.0600814819335938 0.334262847900391 0.438213348388672 0.287055969238281 0.231742858886719 0.802516937255859 0.895977020263672 0.545978546142578 12.6371383666992 1.11722946166992 12.0754241943359 10.9376907348633 4.95100021362305 6.31856918334961 6.22415542602539 3.33023071289062 2.77519226074219 2.30932235717773 1.51681900024414 1.2359619140625
"4" 44.3 9.75 0.337123870849609 0.0400543212890625 0.154495239257812 0.0300407409667969 0.0600814819335938 0.334262847900391 0.438213348388672 0.287055969238281 0.231742858886719 0.802516937255859 0.895977020263672 0.545978546142578 12.6371383666992 1.11722946166992 12.0754241943359 10.9376907348633 4.95100021362305 6.31856918334961 6.22415542602539 3.33023071289062 2.77519226074219 2.30932235717773 1.51681900024414 1.2359619140625
"5" 44.4 9.75 0.907421112060547 0.246524810791016 0.0238418579101562 0.00333786010742188 0.0429153442382812 0.103950500488281 0.519275665283203 0.258445739746094 0.145912170410156 0.293731689453125 1.12724304199219 0.862598419189453 11.286735534668 0.712394714355469 13.5354995727539 14.5936012268066 9.04512405395508 7.78388977050781 6.70957565307617 2.47097015380859 2.29167938232422 1.71136856079102 1.1134147644043 1.05381011962891
"6" 44.5 9.75 0.907421112060547 0.246524810791016 0.0238418579101562 0.00333786010742188 0.0429153442382812 0.103950500488281 0.519275665283203 0.258445739746094 0.145912170410156 0.293731689453125 1.12724304199219 0.862598419189453 11.286735534668 0.712394714355469 13.5354995727539 14.5936012268066 9.04512405395508 7.78388977050781 6.70957565307617 2.47097015380859 2.29167938232422 1.71136856079102 1.1134147644043 1.05381011962891
"7" 44.6 9.75 0.907421112060547 0.246524810791016 0.0238418579101562 0.00333786010742188 0.0429153442382812 0.103950500488281 0.519275665283203 0.258445739746094 0.145912170410156 0.293731689453125 1.12724304199219 0.862598419189453 11.286735534668 0.712394714355469 13.5354995727539 14.5936012268066 9.04512405395508 7.78388977050781 6.70957565307617 2.47097015380859 2.29167938232422 1.71136856079102 1.1134147644043 1.05381011962891
"8" 44.7 9.75 0.642299652099609 0.0939369201660156 0.00238418579101562 0.000476837158203125 0.011444091796875 0.0181198120117188 0.162124633789062 0.0829696655273438 0.041961669921875 0.0553131103515625 0.309944152832031 0.246524810791016 6.31046295166016 0.172615051269531 10.6391906738281 11.1045837402344 8.66127014160156 8.57400894165039 5.7220458984375 2.07328796386719 1.28936767578125 0.946044921875 0.844478607177734 0.899791717529297
"9" 44.8 9.75 0.642299652099609 0.0939369201660156 0.00238418579101562 0.000476837158203125 0.011444091796875 0.0181198120117188 0.162124633789062 0.0829696655273438 0.041961669921875 0.0553131103515625 0.309944152832031 0.246524810791016 6.31046295166016 0.172615051269531 10.6391906738281 11.1045837402344 8.66127014160156 8.57400894165039 5.7220458984375 2.07328796386719 1.28936767578125 0.946044921875 0.844478607177734 0.899791717529297
"10" 44.9 9.75 0.691890716552734 0.116825103759766 0.0019073486328125 0 0 0 0.0333786010742188 0.0543594360351562 0.0104904174804688 0.00286102294921875 0.00143051147460938 0.00238418579101562 2.38609313964844 0.00429153442382812 4.32825088500977 6.67095184326172 6.55984878540039 6.62422180175781 4.71210479736328 0.866889953613281 0.527381896972656 0.611305236816406 1.007080078125 1.2054443359375
"11" 45 9.75 0.691890716552734 0.116825103759766 0.0019073486328125 0 0 0 0.0333786010742188 0.0543594360351562 0.0104904174804688 0.00286102294921875 0.00143051147460938 0.00238418579101562 2.38609313964844 0.00429153442382812 4.32825088500977 6.67095184326172 6.55984878540039 6.62422180175781 4.71210479736328 0.866889953613281 0.527381896972656 0.611305236816406 1.007080078125 1.2054443359375
"12" 44 9.85 0.113487243652344 0.105857849121094 0.410556793212891 0.266075134277344 0.356197357177734 0.946998596191406 0.470638275146484 0.553131103515625 0.513076782226562 0.303745269775391 0.209808349609375 0.115394592285156 6.62755966186523 0.0777244567871094 6.53600692749023 6.4539909362793 3.1743049621582 5.35726547241211 6.21557235717773 5.20801544189453 6.2255859375 5.1732063293457 4.42695617675781 3.34310531616211
"13" 44.1 9.85 0.113487243652344 0.105857849121094 0.410556793212891 0.266075134277344 0.356197357177734 0.946998596191406 0.470638275146484 0.553131103515625 0.513076782226562 0.303745269775391 0.209808349609375 0.115394592285156 6.62755966186523 0.0777244567871094 6.53600692749023 6.4539909362793 3.1743049621582 5.35726547241211 6.21557235717773 5.20801544189453 6.2255859375 5.1732063293457 4.42695617675781 3.34310531616211
"14" 44.2 9.85 0.337123870849609 0.0400543212890625 0.154495239257812 0.0300407409667969 0.0600814819335938 0.334262847900391 0.438213348388672 0.287055969238281 0.231742858886719 0.802516937255859 0.895977020263672 0.545978546142578 12.6371383666992 1.11722946166992 12.0754241943359 10.9376907348633 4.95100021362305 6.31856918334961 6.22415542602539 3.33023071289062 2.77519226074219 2.30932235717773 1.51681900024414 1.2359619140625
"15" 44.3 9.85 0.337123870849609 0.0400543212890625 0.154495239257812 0.0300407409667969 0.0600814819335938 0.334262847900391 0.438213348388672 0.287055969238281 0.231742858886719 0.802516937255859 0.895977020263672 0.545978546142578 12.6371383666992 1.11722946166992 12.0754241943359 10.9376907348633 4.95100021362305 6.31856918334961 6.22415542602539 3.33023071289062 2.77519226074219 2.30932235717773 1.51681900024414 1.2359619140625
"16" 44.4 9.85 0.907421112060547 0.246524810791016 0.0238418579101562 0.00333786010742188 0.0429153442382812 0.103950500488281 0.519275665283203 0.258445739746094 0.145912170410156 0.293731689453125 1.12724304199219 0.862598419189453 11.286735534668 0.712394714355469 13.5354995727539 14.5936012268066 9.04512405395508 7.78388977050781 6.70957565307617 2.47097015380859 2.29167938232422 1.71136856079102 1.1134147644043 1.05381011962891
"17" 44.5 9.85 0.907421112060547 0.246524810791016 0.0238418579101562 0.00333786010742188 0.0429153442382812 0.103950500488281 0.519275665283203 0.258445739746094 0.145912170410156 0.293731689453125 1.12724304199219 0.862598419189453 11.286735534668 0.712394714355469 13.5354995727539 14.5936012268066 9.04512405395508 7.78388977050781 6.70957565307617 2.47097015380859 2.29167938232422 1.71136856079102 1.1134147644043 1.05381011962891
"18" 44.6 9.85 0.907421112060547 0.246524810791016 0.0238418579101562 0.00333786010742188 0.0429153442382812 0.103950500488281 0.519275665283203 0.258445739746094 0.145912170410156 0.293731689453125 1.12724304199219 0.862598419189453 11.286735534668 0.712394714355469 13.5354995727539 14.5936012268066 9.04512405395508 7.78388977050781 6.70957565307617 2.47097015380859 2.29167938232422 1.71136856079102 1.1134147644043 1.05381011962891
"19" 44.7 9.85 0.642299652099609 0.0939369201660156 0.00238418579101562 0.000476837158203125 0.011444091796875 0.0181198120117188 0.162124633789062 0.0829696655273438 0.041961669921875 0.0553131103515625 0.309944152832031 0.246524810791016 6.31046295166016 0.172615051269531 10.6391906738281 11.1045837402344 8.66127014160156 8.57400894165039 5.7220458984375 2.07328796386719 1.28936767578125 0.946044921875 0.844478607177734 0.899791717529297
