2015	12	6	10	0.894	202.5
2015	12	6	11	0.447	180
2015	12	6	12	1.341	0
2015	12	6	13	1.341	0
2015	12	6	14	1.341	0
2015	12	6	15	0.894	0
2015	12	6	16	0.447	90
2015	12	6	17	0.894	0
2015	12	6	18	1.341	0
2015	12	6	19	0.894	0
2015	12	6	6	1.341	270
2015	12	6	7	1.341	315
2015	12	6	8	0.894	315
2015	12	6	9	0.447	202.5
2015	12	7	10	0.894	202.5
2015	12	7	11	0.894	0
2015	12	7	12	0.894	22.5
2015	12	7	13	0.894	0
2015	12	7	14	0.894	22.5
2015	12	7	15	1.341	45
2015	12	7	16	0.894	0
2015	12	7	17	0.894	45
2015	12	7	18	0.894	22.5
2015	12	7	19	0.447	45
2015	12	7	20	0.447	22.5
2015	12	7	21	0.894	337.5
2015	12	7	22	0.894	292.5
2015	12	7	5	0.447	315
2015	12	7	6	0.894	315
2015	12	7	7	0.894	247.5
2015	12	7	8	0.447	270
2015	12	7	9	1.341	202.5
2015	12	8	1	1.341	270
2015	12	8	10	2.235	247.5
2015	12	8	11	1.341	315
2015	12	8	12	1.788	315
2015	12	8	2	1.341	270
2015	12	8	3	1.341	292.5
2015	12	8	4	1.788	270
2015	12	8	5	1.341	315
2015	12	8	6	1.788	292.5
2015	12	8	7	1.341	292.5
2015	12	8	8	1.341	270
2015	12	8	9	1.341	270
2016	1	1	11	0.894	337.5
2016	1	1	12	1.341	315
2016	1	1	13	1.341	0
2016	1	1	14	0.894	315
2016	1	1	15	0.894	0
2016	1	1	16	1.341	0
2016	1	1	17	1.341	0
2016	1	1	18	1.341	292.5
2016	1	1	19	0.894	337.5
2016	1	1	20	0.894	337.5
2016	1	1	21	0.894	337.5
2016	1	1	22	1.341	292.5
2016	1	18	10	1.788	247.5
2016	1	18	11	1.788	247.5
2016	1	18	12	1.788	315
2016	1	18	13	1.341	292.5
2016	1	18	14	1.341	315
2016	1	18	15	1.341	45
2016	1	18	16	1.341	45
2016	1	18	17	1.341	45
2016	1	18	18	1.341	112.5
2016	1	18	19	1.788	135
2016	1	18	2	1.341	292.5
2016	1	18	20	1.341	112.5
2016	1	18	3	1.788	270
2016	1	18	4	1.788	270
2016	1	18	5	1.788	292.5
2016	1	18	6	1.341	270
2016	1	18	7	1.341	270
2016	1	18	8	1.341	247.5
2016	1	18	9	1.788	202.5
2016	1	2	10	0.447	90
2016	1	2	11	0.447	22.5
2016	1	2	12	0.447	0
2016	1	2	13	0.894	0
2016	1	2	14	0.894	0
2016	1	2	15	0.447	22.5
2016	1	2	16	0.447	0
2016	1	2	4	0.447	112.5
2016	1	2	5	0.894	0
2016	1	2	6	0	0
2016	1	2	7	0.447	22.5
2016	1	2	8	0.894	90
2016	1	2	9	0	22.5
2016	1	20	0	0.447	225
2016	1	20	1	1.341	202.5
2016	1	20	10	1.341	247.5
2016	1	20	11	0.894	0
2016	1	20	2	0.447	202.5
2016	1	20	3	0.894	180
2016	1	20	4	0.894	202.5
2016	1	20	5	0.447	180
2016	1	20	6	0.447	202.5
2016	1	20	7	0.894	202.5
2016	1	20	8	0.894	337.5
2016	1	20	9	0.894	270
2016	1	4	10	2.235	270
2016	1	4	11	1.341	315
2016	1	4	12	1.788	315
2016	1	4	13	1.788	270
2016	1	4	14	2.235	315
2016	1	4	15	1.788	315
2016	1	4	16	1.788	315
2016	1	4	17	1.788	292.5
2016	1	4	18	1.788	270
2016	1	4	19	1.788	292.5
2016	1	4	20	2.235	292.5
2016	1	4	21	1.788	292.5
2016	1	4	22	1.788	292.5
2016	1	8	11	0.894	22.5
2016	1	8	12	0.894	0
2016	1	8	13	1.341	337.5
2016	1	8	14	0.894	112.5
2016	1	8	15	0.447	90
2016	1	8	16	0.447	135
2016	1	8	17	0.447	67.5
2016	1	8	18	1.341	0
2016	1	8	19	0.894	337.5
2016	1	8	20	1.341	315
2016	1	8	21	1.341	292.5
2016	1	8	22	0.894	292.5
2016	1	9	10	1.341	292.5
2016	1	9	11	1.788	292.5
2016	1	9	4	1.788	270
2016	1	9	5	1.788	270
2016	1	9	6	1.341	270
2016	1	9	7	1.341	292.5
2016	1	9	8	1.341	315
2016	1	9	9	1.788	292.5
2016	12	10	0	0.894	0
2016	12	10	1	0.894	337.5
2016	12	10	10	0.447	337.5
2016	12	10	11	0.894	0
2016	12	10	12	0.894	0
2016	12	10	13	0.894	0
2016	12	10	14	1.341	0
2016	12	10	15	1.341	0
2016	12	10	16	0.894	337.5
2016	12	10	17	0.894	67.5
2016	12	10	2	0.447	0
2016	12	10	3	0.894	0
2016	12	10	4	0.894	0
2016	12	10	5	0.894	315
2016	12	10	6	0.894	315
2016	12	10	7	0.447	0
2016	12	10	8	0.894	0
2016	12	10	9	0.894	0
2016	12	11	0	0.894	0
2016	12	11	1	0.894	337.5
2016	12	11	10	0.894	337.5
2016	12	11	11	0.894	0
2016	12	11	12	1.341	0
2016	12	11	13	0.894	0
2016	12	11	14	1.341	0
2016	12	11	15	0.894	0
2016	12	11	16	0.894	90
2016	12	11	17	0.894	45
2016	12	11	18	0.894	112.5
2016	12	11	19	0.894	0
2016	12	11	2	0.447	0
2016	12	11	3	0.447	0
2016	12	11	4	0.894	0
2016	12	11	5	0.894	0
2016	12	11	6	0.894	0
2016	12	11	7	0.894	0
2016	12	11	8	0.894	0
2016	12	11	9	0.894	0
2016	12	12	1	1.341	247.5
2016	12	12	10	1.341	315
2016	12	12	11	1.341	315
2016	12	12	12	1.788	315
2016	12	12	13	2.235	0
2016	12	12	14	1.788	0
2016	12	12	15	1.788	0
2016	12	12	16	1.341	270
2016	12	12	17	1.341	270
2016	12	12	18	1.788	0
2016	12	12	19	1.341	0
2016	12	12	2	1.788	315
2016	12	12	20	1.788	270
2016	12	12	3	1.341	315
2016	12	12	4	1.341	315
2016	12	12	5	1.788	292.5
2016	12	12	6	2.235	247.5
2016	12	12	7	1.788	292.5
2016	12	12	8	1.788	292.5
2016	12	12	9	1.341	270
2016	12	13	10	0.894	315
2016	12	13	11	0.894	292.5
2016	12	13	12	1.341	270
2016	12	13	13	1.341	0
2016	12	13	14	0.894	247.5
2016	12	13	15	1.341	270
2016	12	13	16	1.788	0
2016	12	13	17	1.341	315
2016	12	13	18	0.894	270
2016	12	13	19	1.341	315
2016	12	13	20	0.894	247.5
2016	12	13	21	1.341	270
2016	12	13	22	0.894	315
2016	12	13	23	1.341	270
2016	12	13	3	0.447	315
2016	12	13	4	1.341	202.5
2016	12	13	5	0.894	315
2016	12	13	6	1.341	292.5
2016	12	13	7	1.341	315
2016	12	13	8	1.341	270
2016	12	13	9	1.341	247.5
2016	12	14	0	1.341	270
2016	12	14	1	1.788	315
2016	12	14	10	1.341	270
2016	12	14	11	1.341	315
2016	12	14	12	1.788	0
2016	12	14	13	1.788	315
2016	12	14	14	1.788	315
2016	12	14	15	1.341	0
2016	12	14	16	0.894	315
2016	12	14	17	1.341	0
2016	12	14	18	1.341	0
2016	12	14	19	1.341	315
2016	12	14	2	1.341	292.5
2016	12	14	3	1.788	315
2016	12	14	4	1.341	292.5
2016	12	14	5	1.788	315
2016	12	14	6	1.341	270
2016	12	14	7	1.788	270
2016	12	14	8	1.341	270
2016	12	14	9	1.341	247.5
2016	12	15	10	1.341	292.5
2016	12	15	11	1.341	247.5
2016	12	15	12	1.788	270
2016	12	15	13	1.341	0
2016	12	15	14	0.894	247.5
2016	12	15	15	0.894	0
2016	12	15	16	0.894	315
2016	12	15	17	0.894	270
2016	12	15	18	0.894	292.5
2016	12	15	19	1.341	315
2016	12	15	2	0.894	0
2016	12	15	20	1.341	292.5
2016	12	15	21	0.894	202.5
2016	12	15	22	1.341	270
2016	12	15	23	1.341	247.5
2016	12	15	3	0.894	315
2016	12	15	4	0.894	270
2016	12	15	5	1.341	270
2016	12	15	6	0.894	270
2016	12	15	7	0.894	270
2016	12	15	8	0.894	247.5
2016	12	15	9	1.341	315
2016	12	20	10	2.235	270
2016	12	20	11	2.235	270
2016	12	20	12	1.341	292.5
2016	12	20	13	1.788	270
2016	12	20	14	1.788	270
2016	12	20	2	1.788	0
2016	12	20	3	1.788	270
2016	12	20	4	1.341	315
2016	12	20	5	2.235	292.5
2016	12	20	6	1.788	315
2016	12	20	7	1.788	315
2016	12	20	8	1.341	315
2016	12	20	9	1.788	270
2016	12	21	0	2.235	292.5
2016	12	21	1	2.235	270
2016	12	21	10	1.341	270
2016	12	21	11	1.788	270
2016	12	21	12	1.788	270
2016	12	21	13	2.235	270
2016	12	21	14	1.788	270
2016	12	21	15	2.235	270
2016	12	21	16	1.788	270
2016	12	21	2	2.235	292.5
2016	12	21	3	1.788	292.5
2016	12	21	4	1.788	315
2016	12	21	5	1.341	270
2016	12	21	6	2.235	270
2016	12	21	7	2.235	292.5
2016	12	21	8	1.788	270
2016	12	21	9	1.341	247.5
2016	12	26	10	0.447	67.5
2016	12	26	11	0.894	0
2016	12	26	12	0.894	337.5
2016	12	26	13	0.894	0
2016	12	26	14	0.894	45
2016	12	26	15	0.894	45
2016	12	26	16	0.447	45
2016	12	26	17	0.894	22.5
2016	12	26	18	0	22.5
2016	12	26	19	0.447	0
2016	12	26	20	0.447	180
2016	12	26	5	0.894	270
2016	12	26	6	0.447	180
2016	12	26	7	0	135
2016	12	26	8	0.447	90
2016	12	26	9	0.894	90
2016	12	3	10	1.341	292.5
2016	12	3	11	2.235	315
2016	12	3	12	2.235	315
2016	12	3	13	1.788	315
2016	12	3	14	1.788	315
2016	12	3	15	1.788	315
2016	12	3	16	1.788	315
2016	12	3	17	1.788	292.5
2016	12	3	18	1.788	292.5
2016	12	3	19	2.235	292.5
2016	12	3	20	2.235	270
2016	12	3	21	2.235	270
2016	12	3	22	2.235	270
2016	12	30	0	0.894	180
2016	12	30	1	0.894	315
2016	12	30	10	1.341	270
2016	12	30	11	1.341	292.5
2016	12	30	12	1.788	315
2016	12	30	13	1.341	292.5
2016	12	30	14	1.788	0
2016	12	30	15	1.341	0
2016	12	30	16	1.341	315
2016	12	30	2	0.894	247.5
2016	12	30	3	0.894	292.5
2016	12	30	4	1.341	292.5
2016	12	30	5	1.341	270
2016	12	30	6	0.894	270
2016	12	30	7	0.894	270
2016	12	30	8	0.894	270
2016	12	30	9	0.894	247.5
2016	12	4	12	1.341	337.5
2016	12	4	13	1.341	270
2016	12	4	14	1.341	315
2016	12	4	15	0.894	270
2016	12	4	16	0.894	247.5
2016	12	4	17	0.894	315
2016	12	4	18	0.894	315
2016	12	4	19	0.894	247.5
2016	12	4	20	0.894	0
2016	12	4	21	0.894	315
2016	12	4	22	0.894	292.5
2016	12	4	23	1.341	315
2016	12	5	10	1.341	315
2016	12	5	11	1.341	270
2016	12	5	12	1.341	270
2016	12	5	13	1.341	292.5
2016	12	5	14	0.894	315
2016	12	5	15	0.894	270
2016	12	5	3	0.894	315
2016	12	5	4	0.894	337.5
2016	12	5	5	0.894	315
2016	12	5	6	0.894	292.5
2016	12	5	7	0.894	315
2016	12	5	8	0.447	0
2016	12	5	9	0.894	292.5
2016	12	9	1	0.894	0
2016	12	9	10	0.894	0
2016	12	9	11	0.894	0
2016	12	9	12	0.894	45
2016	12	9	13	0.894	45
2016	12	9	14	1.341	0
2016	12	9	15	0.894	0
2016	12	9	16	0.447	337.5
2016	12	9	17	0.894	45
2016	12	9	18	0.894	0
2016	12	9	19	0.447	22.5
2016	12	9	2	0.894	0
2016	12	9	20	0.447	22.5
2016	12	9	21	0.447	0
2016	12	9	22	0.894	0
2016	12	9	23	0.894	315
2016	12	9	3	0.894	0
2016	12	9	4	0.447	0
2016	12	9	5	0.447	0
2016	12	9	6	0.447	0
2016	12	9	7	0.447	337.5
2016	12	9	8	1.341	0
2016	12	9	9	0.447	0
2016	2	15	1	1.341	292.5
2016	2	15	10	1.788	270
2016	2	15	11	1.788	292.5
2016	2	15	12	1.341	292.5
2016	2	15	13	1.341	337.5
2016	2	15	14	1.341	0
2016	2	15	15	0.447	0
2016	2	15	16	0.894	337.5
2016	2	15	17	1.341	292.5
2016	2	15	18	1.341	247.5
2016	2	15	19	1.341	270
2016	2	15	2	0.894	315
2016	2	15	20	0.894	202.5
2016	2	15	21	0.894	247.5
2016	2	15	22	0.447	112.5
2016	2	15	23	0.894	247.5
2016	2	15	3	1.341	315
2016	2	15	4	1.788	247.5
2016	2	15	5	1.788	247.5
2016	2	15	6	1.341	270
2016	2	15	7	1.341	315
2016	2	15	8	1.341	292.5
2016	2	15	9	1.341	270
2016	2	2	10	0.447	112.5
2016	2	2	11	1.341	0
2016	2	2	12	0.447	315
2016	2	2	13	1.341	0
2016	2	2	14	0.894	0
2016	2	2	15	1.341	135
2016	2	2	16	0.894	45
2016	2	2	17	0.894	112.5
2016	2	2	18	0.894	90
2016	2	2	19	0.894	112.5
2016	2	2	8	0.894	337.5
2016	2	2	9	0.894	292.5
2016	2	21	10	0.894	247.5
2016	2	21	11	0.894	315
2016	2	21	12	1.341	337.5
2016	2	25	10	0.894	0
2016	2	25	11	0.894	0
2016	2	25	12	0.894	45
2016	2	25	13	0.894	67.5
2016	2	25	14	0.894	45
2016	2	25	15	0.894	90
2016	2	25	16	0.447	22.5
2016	2	25	17	0.447	45
2016	2	25	18	0.894	112.5
2016	2	25	19	0.894	90
2016	2	25	2	0.447	90
2016	2	25	20	0.447	90
2016	2	25	21	1.341	0
2016	2	25	22	0.894	22.5
2016	2	25	23	0.894	0
2016	2	25	3	0.447	22.5
2016	2	25	4	1.341	0
2016	2	25	5	1.341	0
2016	2	25	6	1.341	0
2016	2	25	7	1.341	292.5
2016	2	25	8	0.894	270
2016	2	25	9	0.894	0
2016	2	27	10	0.894	292.5
2016	2	27	11	0.894	337.5
2016	2	27	12	1.341	0
2016	2	27	13	1.341	337.5
2016	2	27	14	0.894	0
